"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Aqp3",1.88667804673846,4.43409483766394,6.73283673415392,0.00125446328683338,0.33956753095471,-0.36116810595904
"Cd37",1.75693956096309,5.99868343676977,6.66162142614013,0.0013149381060735,0.34169981624426,-0.398493824941381
"Htr1f",-1.54691326378753,3.75330579920831,-6.41114906576663,0.00155702273093449,0.374636969315405,-0.534308432807689
"A930012N16Rik",1.53809359422705,5.90039482709071,6.27257894956184,0.00171363089627563,0.39061765325104,-0.61259051112828
"Mucl2",-2.8528998358497,2.77735314498179,-6.073001866474,0.00197332900114679,0.420792037794853,-0.729455265129712
"Clec4f",2.00385948118153,5.5345734328228,5.723831723879,0.00254923338506278,0.476557988235057,-0.94623506880117
"Cip2a",-2.57728490051194,1.85976783520129,-5.65254513095756,0.00269010370742923,0.476557988235057,-0.992510976080148
"Acot4",2.36902835923343,5.30401512335759,5.51837444822115,0.00298100388064629,0.490280802800472,-1.08154116006932
"Col17a1",-1.67776342477239,2.65835755517313,-5.42077254652186,0.00321609817416978,0.5177213997244,-1.1479269741379
"Olfr1509",1.50290197547728,4.89399561499414,5.41477515458255,0.00323124412307212,0.5177213997244,-1.1520515028989
"Foxd2",1.67800006452619,4.13547916427423,5.37312876062161,0.00333877080729293,0.5177213997244,-1.18083868911074
"Atp1b4",2.28848086965327,4.58101510002154,5.31060201788865,0.00350823769078036,0.523937153061026,-1.22454233660592
"Cst7",1.89184873227378,4.9853308735703,5.20964449902627,0.00380376001569161,0.539616181079827,-1.29634989442704
"C79130",1.99241386141386,3.99968389197006,5.14976522866871,0.00399288154545109,0.539616181079827,-1.33967602645543
"Krt27",-1.97336232181005,3.48437528247948,-5.13223389407028,0.00405033188677299,0.539616181079827,-1.35246594901334
"Adcy4",-2.6685462358527,4.42927956456326,-5.12171319962308,0.00408527520276068,0.539616181079827,-1.36016424906601
"Cyp3a44",2.29460737629102,2.50726437949808,4.92734257182202,0.00479931217700788,0.586459707789202,-1.5055356591446
"Bcl2l14",1.57018980270469,6.38944742439273,4.88618319954641,0.00496877147615159,0.586459707789202,-1.53709686973736
"Lgals6",2.31377322375416,4.64131701180374,4.87811372525865,0.00500281272342067,0.586459707789202,-1.54331694902728
"2810040C05Rik",-1.52698452833566,3.04227147760381,-4.75522010097068,0.00555662471708856,0.586459707789202,-1.63937061952037
"Krt13",-1.96840788240249,3.81412796514088,-4.70515153566052,0.0058026542509597,0.586459707789202,-1.67922515817314
"Rnf43",-2.36368896437769,4.07983056020647,-4.70395710587995,0.00580867753362066,0.586459707789202,-1.68018107351285
"Nmnat1",-1.51076313289335,5.21301932222832,-4.5912751458864,0.00641130921472262,0.597866548134311,-1.77145121521031
"Art2b",1.86080747624308,4.15007674449232,4.46276480365834,0.00718999943023378,0.610586030045931,-1.87820943034675
"Prl3b1",2.31759727903417,3.70773301109663,4.37307859628628,0.00779914013390523,0.612451014721999,-1.9544287535935
"Toporsl",2.91379401474797,3.16575601678718,4.36878441614579,0.00782978414554773,0.612451014721999,-1.95811387469075
"Cbwd1",-2.21983291926153,4.82947424704428,-4.33331447879311,0.00808834320628955,0.614804198185952,-1.98867864810582
"Camk2a",2.5541202660963,3.52167964798463,4.29411015288766,0.00838577978910958,0.618429783064655,-2.02272316279218
"Slc26a5",2.49208884831097,4.96145730123141,4.25892161419955,0.00866364344158205,0.624864233748939,-2.05351565782394
"Mmp20",2.71122184282668,2.68303304089381,4.25804300307239,0.00867071726565099,0.624864233748939,-2.05428736252684
"Calhm5",-2.83073522930429,3.8426798260171,-4.15040782839966,0.00959044476079928,0.645564893018744,-2.14988516242095
"Zfp455",-2.2931055799413,3.30088015897952,-4.13133037380771,0.00976504696368559,0.645564893018744,-2.16704944043614
"Birc5",-1.87766128798458,4.98123476387506,-4.12468213086937,0.00982675901107133,0.645564893018744,-2.17304663513867
"Ptpn23",-1.72833313778883,5.57628007562265,-3.94549061071887,0.0116737827760397,0.649742722061573,-2.33776219653729
"Muc5b",1.51059893812557,6.00674575511055,3.93490818183714,0.0117948830805532,0.649742722061573,-2.34767608798593
"Foxd3",-1.78753687447991,5.58050892694182,-3.92560167213036,0.0119025849094263,0.649742722061573,-2.35641193480196
"Anpep",-2.05964634924271,4.45267419549276,-3.91673341544837,0.0120062748509512,0.649742722061573,-2.36475144962752
"3110070M22Rik",-2.92351748627353,2.84112525068582,-3.90489619703848,0.0121463109159217,0.649742722061573,-2.37590580947851
"C79122",1.59256403000331,5.16318848321299,3.88391788742306,0.0123991535676345,0.649742722061573,-2.39573830932245
"D4Ertd335e",1.8940433660251,6.01481156025269,3.8794129541704,0.0124542400973715,0.649742722061573,-2.40000793221692
"BC028777",1.67564596334472,3.9174208808989,3.84381896278205,0.0128995708205735,0.649742722061573,-2.43387644320374
"Tmod4",1.69944977542699,5.69556582977509,3.81875169224677,0.0132242448129667,0.649742722061573,-2.45787118077294
"2610528J11Rik",3.31837168662067,3.77496629411145,3.78313206437436,0.0137019553486393,0.649742722061573,-2.49216987474617
"Ctsj",-1.55434643005068,3.39150034043002,-3.74224482537653,0.0142750403985557,0.650154973480109,-2.531835128482
"Kcne3",1.61598779451455,3.92578514552979,3.74114051498956,0.014290897582354,0.650154973480109,-2.53291080099215
"Wnt9a",-1.50347079097133,4.35949405785307,-3.66034426370888,0.0155080949460665,0.655274697200145,-2.61223541544079
"Nkx3-1",1.6800468216683,4.3601307660472,3.5760841586106,0.0169063117121594,0.655274697200145,-2.69627198927135
"Ccdc175",2.08658551933465,1.64815925619871,3.56724255432318,0.0170612483972173,0.655274697200145,-2.70516771284474
"Krtdap",2.11207105930959,4.56294108685909,3.54755588421815,0.0174121176286877,0.655274697200145,-2.7250277654696
"Tnp1",-3.01932766056113,2.18804265344321,-3.54737862316523,0.0174153142762979,0.655274697200145,-2.72520691910713
"Iapp",2.46246557268456,4.13362287198167,3.51153011534243,0.0180758400558947,0.659501945346795,-2.76155964727753
"2700099C18Rik",1.68740185307603,1.61646085040445,3.49647680178283,0.0183617294229017,0.659501945346795,-2.77689670420263
"Malat1",2.46782958918718,9.74020547979267,3.45946252354001,0.0190869833517579,0.661132960429505,-2.81478951023929
"Pramel7",-1.97259408330064,4.2401921278819,-3.42805373290837,0.019728188620196,0.663856132494908,-2.8471450592904
"Serpinf2",1.73042667011938,6.50679406440128,3.39574850240937,0.0204135129434596,0.667374662524914,-2.88061632679797
"C76554",-1.6592243642923,3.48887637541493,-3.3902573884266,0.0205326857348363,0.667374662524914,-2.88632498393805
"Timm8a2",3.09470140081522,3.1492908071137,3.38698466463422,0.0206040908738431,0.667374662524914,-2.88973003393981
"Abo",-2.40633791880489,3.81983134977326,-3.35251351067599,0.0213736592879202,0.667374662524914,-2.92571587588247
"Prl5a1",1.61085929491517,3.08855221941478,3.3521992570065,0.0213808242648873,0.667374662524914,-2.92604495251393
"Pi16",-1.5980878163855,6.11656623463419,-3.33503114079593,0.0217764508913116,0.667794599372314,-2.94405066163442
"Il1rl1",-1.8293326299823,5.22171727017047,-3.33215645240404,0.0218435084070833,0.667794599372314,-2.94707093029032
"Srgap1",-1.7327935019328,3.92700472902483,-3.29605058735378,0.0227060954769403,0.668980268779786,-2.9851351581303
"Defa-rs10",1.63727992197249,6.676895820805,3.24822712053552,0.023908963615497,0.677219236865586,-3.03592134801019
"Vmn2r88",-1.9753849006116,3.67441937886138,-3.21640597296817,0.0247494640035593,0.684191033613289,-3.06994521798118
"Foxb2",-1.74632184677624,5.89750781844832,-3.1991876084397,0.0252182181800404,0.686918886400974,-3.08843208642009
"Olfr1507",1.90244424626478,3.84261641214657,3.17950611542249,0.0257664128447502,0.688853913769216,-3.10962912904742
"Gm13023",3.18935879980461,1.20383820652306,3.13628955751706,0.0270181976355018,0.693410660951225,-3.15641751308258
"Klk1b11",2.10927883592043,4.60612038143196,3.12361041853834,0.0273984188327461,0.693410660951225,-3.17020780031001
"Omt2a",-1.71159256800237,2.94995051883934,-3.12231513854111,0.0274376013597396,0.693410660951225,-3.17161820022508
"Plk3",-1.50770076625381,6.50037428849321,-3.02389311967698,0.0306088213069624,0.701565229094892,-3.27964948514432
"Npy2r",-2.06920042931174,4.23491966739189,-3.00165379688109,0.031381433148078,0.705361959387379,-3.30429272531035
"Ripk3",1.63255532467745,4.38604783906453,2.90821312328937,0.0348764754821082,0.712611800946473,-3.40874629640426
"Ear3",1.98300835217521,2.60954951870689,2.84675489679529,0.0374129284326679,0.712611800946473,-3.47823093044936
"Hand2",1.68650033592294,3.00100042410862,2.84351591291187,0.0375522245996674,0.712611800946473,-3.48190970838926
"C80719",1.86604757245725,2.51859470206056,2.77363056519601,0.0407034742317809,0.712611800946473,-3.56168301996653
"Rps6kc1",-1.58636449313156,6.41552499660371,-2.74012457143851,0.0423180789924094,0.712611800946473,-3.60019395512107
"Map3k11",-1.76896308687038,5.49913906205589,-2.72970795677466,0.0428344723529675,0.712611800946473,-3.61220053003974
"Lama1",-1.52827008588834,4.22187667993796,-2.72148729576108,0.0432469527520067,0.712611800946473,-3.6216871991459
"Sidt1",-1.6055066402899,6.26169093734653,-2.69763054083866,0.0444691981534264,0.712611800946473,-3.64927344381947
"Tnfsf10",-1.73909719271069,4.66450576541326,-2.69228337512113,0.0447483804301705,0.712611800946473,-3.65546772839755
"Adra1a",1.51453589836986,3.95576923997172,2.67509931807855,0.0456588339519177,0.712611800946473,-3.67540156903061
"Ushbp1",-1.52931324835568,5.18836135509642,-2.66849316506932,0.0460142957011563,0.712807741801899,-3.68307586989704
"Klra18",-2.06049710077552,5.66514800007478,-2.6326095650263,0.0479994644716166,0.712807741801899,-3.72486659880642
"Zmynd19",-1.77277427834789,6.80719624089483,-2.61965358614519,0.0487393595665471,0.712807741801899,-3.73999823278795
"Ces1d",1.56066829455404,4.313805301041,2.59956536042419,0.049911615614495,0.712807741801899,-3.76350372222806
