"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Meig1",-0.593660122980443,5.79575465923291,-7.29723787029229,0.000434194062132654,0.139093314999524,0.615240036164205
"Spag7",0.821224252279726,8.28794256150139,7.26578407111513,0.000444053044104585,0.139093314999524,0.595893473990122
"Tiaf2",1.77666061067986,4.33053374398997,7.2654052804389,0.000444173346544487,0.139093314999524,0.595659839668119
"Lmcd1",-2.45521037958801,5.15198592125208,-7.24274492457679,0.000451439468579226,0.139093314999524,0.581654989686789
"Ins1",0.740229677328216,7.07892931013243,7.18289218558762,0.000471304222617372,0.139093314999524,0.544396103009229
"Zfp423",-0.636573150402498,9.38100409555288,-7.17279823877346,0.000474753367168473,0.139093314999524,0.538073992359561
"Lepr",0.680173218750564,7.00640075005874,7.15312020908898,0.000481561957139327,0.139093314999524,0.525716948815524
"Cx3cr1",1.09483925127117,8.77740282586578,7.11053225799822,0.000496688862150304,0.139093314999524,0.498827081313703
"D15Ertd30e",1.23027695610812,3.80262596400903,7.09942923278945,0.000500722654561947,0.139093314999524,0.491783631968866
"Ube2r2",-0.694910508877999,8.99621524587122,-7.0928066583305,0.00050314675632861,0.139093314999524,0.48757592320779
"Ccdc163",1.73027373764299,1.97252882514091,7.00545060742508,0.000536430354172597,0.144922907972008,0.431613521725724
"Cpb1",1.48716786220171,2.65852234237343,6.98014977180386,0.000546542175835326,0.144922907972008,0.415244236207864
"Klf15",0.622235835928318,8.06249256478736,6.85661319893303,0.000599201869128064,0.155708597711619,0.334263358673343
"Skiv2l",-0.617100060715042,8.15915601675996,-6.68612091075056,0.000681836261104117,0.170599464199286,0.219566681831022
"Pja2",0.676053914741203,12.1386966550415,6.68434203849366,0.000682765499758554,0.170599464199286,0.218351675670885
"Kcne1",1.17979736819694,2.37724488660695,6.6369906524677,0.000708047919343843,0.171062362777641,0.18586887540139
"Rab27a",0.628755358720861,6.81524973506884,6.62314062147,0.000715646539566177,0.171062362777641,0.176316304269147
"Kcnb1",0.718407379120606,8.42543618054884,6.56363555290543,0.000749385305147693,0.171062362777641,0.135007386986559
"Ptprt",1.04834368973536,7.56791914432242,6.5610424296855,0.000750896914896876,0.171062362777641,0.133197306590356
"Sult1c2",2.03522938096467,4.65025620604476,6.54215324982429,0.000762015033338696,0.171062362777641,0.119986964374934
"Magi2",0.677775146058129,8.07600811352271,6.53946545479749,0.000763612486808526,0.171062362777641,0.118103633126684
"Kdm5a",1.17303554750918,7.32252672481681,6.48547826722042,0.000796534042225043,0.171928644273249,0.0800844027780956
"Bmp8a",1.48132377050226,5.395980841614,6.47497325339651,0.000803129207286753,0.171928644273249,0.0726441172308592
"Nfib",-0.620898268211398,8.80153207999236,-6.45064196857178,0.000818648606388633,0.171928644273249,0.0553579179834234
"Sfpq",0.907129595228973,9.68892994932201,6.43986389025222,0.000825633888805553,0.171928644273249,0.0476767448072115
"H2-M10.1",-1.55316345759396,5.72777703695172,-6.4079563579792,0.000846720615971713,0.171928644273249,0.024851038616057
"Rad23a",-0.742824015234005,8.32611538821886,-6.40772771466467,0.00084687395008758,0.171928644273249,0.0246870071866914
"Msi2",0.749430680589852,7.91041189086766,6.37550963698938,0.000868804696182465,0.172117092867312,0.00150669784143709
"Commd5",-0.518588818438376,8.87079407239378,-6.34175142688952,0.000892491154961996,0.172117092867312,-0.0229243677860422
"Fkbp8",0.88127663645273,10.1746567168312,6.31793113969923,0.000909654002774478,0.172117092867312,-0.0402516355275866
"Defa4",1.28514626590405,2.72041049959264,6.31155018987423,0.000914316115936182,0.172117092867312,-0.0449057073028216
"Plekhs1",-0.7924116426485,4.34113504067794,-6.26783190752238,0.00094701081023982,0.172117092867312,-0.076934821586617
"Bambi",-0.758026464667592,6.66807711071691,-6.26425814047614,0.000949742638811495,0.172117092867312,-0.0795640726818565
"Gsap",0.849541713386927,6.67534685551323,6.23570963083493,0.000971895227812975,0.172117092867312,-0.100627532235801
"Vmn1r58",2.28639144161999,4.80771344368888,6.22682672545155,0.000978909338407592,0.172117092867312,-0.107203292961229
"Ear3",3.56484350296926,1.92835525219958,6.22456579793286,0.000980703930295883,0.172117092867312,-0.108878651847585
"Ago2",1.03375534891525,9.30563909310219,6.21211383755895,0.000990655905807039,0.172117092867312,-0.118117698779631
"Irf2",-0.901970757701086,6.93175606112229,-6.2085592480328,0.000993518199418796,0.172117092867312,-0.120758872418938
"Wdtc1",-0.543979662924073,8.7150297132085,-6.14506897827519,0.00104628675949982,0.178158297065112,-0.168216576372826
"Tor2a",-0.509575351098847,7.55813080988198,-6.12019519529283,0.00106783691667615,0.178158297065112,-0.186955886791025
"Slc6a4",0.834609479627018,10.6918180015878,6.1182704967189,0.0010695256808342,0.178158297065112,-0.188409369339451
"F11",1.44293045917114,4.17607847239877,6.03412466920751,0.00114646056700299,0.188556482874302,-0.252443428155791
"Gatad2b",0.994458662533463,8.50475578373356,6.01597555259493,0.00116388031706924,0.189028711996009,-0.266380946974222
"Lap3",-0.484935810341153,9.78753651563873,-5.9857762225622,0.00119354707840467,0.190402445658979,-0.289672453472153
"Sh3bgrl2",-0.697034257002159,8.55341049168847,-5.96163020748576,0.00121789559967541,0.190402445658979,-0.308385638258671
"Slc44a4",0.553802444905665,4.28573263190041,5.96125680083805,0.00121827660932795,0.190402445658979,-0.308675661281569
"Ccnl1",0.543679045281372,9.50538161131403,5.93073280886703,0.00124989197767521,0.190402445658979,-0.332448861039357
"Cplx2",0.741560818599785,10.5100270983569,5.92608432735564,0.00125478918011244,0.190402445658979,-0.336080625629839
"Nell2",-0.834279250130185,9.78908425579797,-5.89631497116612,0.00128668083386729,0.190402445658979,-0.359410275176623
"Slc5a4a",0.749717318033361,6.03925626434335,5.87659415613839,0.00130832198569598,0.190402445658979,-0.374933370077497
"Cpeb3",0.669797889868244,9.7119125502414,5.87182865082575,0.00131361426938311,0.190402445658979,-0.378692693677016
"Sfn",2.17961193106479,3.4402837378624,5.86779884252477,0.0013181087859931,0.190402445658979,-0.381874146457842
"C76336",-1.00293396221219,3.9491289556841,-5.86710811477336,0.0013188809443014,0.190402445658979,-0.382419691556852
"C1ql3",-0.760236396101275,9.22879783238442,-5.78549259204254,0.00141389878766314,0.20106147061452,-0.447355673191494
"Tnrc18",1.01261577616526,5.25092678572101,5.7774651391143,0.00142366314912151,0.20106147061452,-0.453793742469916
"Erbb4",2.4976488685574,3.81814272884527,5.75525650665412,0.00145108418347016,0.202730503180944,-0.471653271829556
"Pkhd1l1",-1.01274629253245,4.63273099851782,-5.73532174974932,0.00147621655240445,0.204047677291394,-0.487744526232001
"Commd1",1.29763151890176,9.227770712516,5.71197734571845,0.00150628696029899,0.205705532609924,-0.506660841108723
"Uqcrfs1",0.540726913793993,10.9976878318544,5.69306946026425,0.00153116003156926,0.205705532609924,-0.522039960888964
"Batf2",-1.53102350336961,5.3726804367888,-5.6880429730623,0.00153785161291007,0.205705532609924,-0.526137083517302
"Resf1",0.656080616400817,7.46781991203767,5.67783964153351,0.00155153868973852,0.205705532609924,-0.534465178415007
"G6pc2",0.679578615641081,5.04447184251766,5.66038890803955,0.00157527383092407,0.206742756416126,-0.5487438352397
"Scube2",-1.59288611828825,5.13439192508385,-5.62871960100615,0.00161942306973814,0.208809547130342,-0.574770159251002
"Sugct",1.25642125365897,4.82878833929123,5.62608218633414,0.00162316356962707,0.208809547130342,-0.576944257435995
"Srp19",0.623318055247113,10.1144139123864,5.60436333188453,0.0016543469218232,0.210734603482831,-0.594886633537335
"Nos1",0.553914657263046,9.92722095624334,5.55035245375011,0.00173492677404728,0.213615518716299,-0.639808129772684
"Endod1",0.790310517293738,10.1468747320348,5.54955142938038,0.00173615534376985,0.213615518716299,-0.640477607692129
"Tssk2",2.02148732888861,4.61014858534464,5.54271896172831,0.00174667536893973,0.213615518716299,-0.646191910221169
"S1pr4",0.650112678202308,7.569916764614,5.5382461339879,0.00175360191172978,0.213615518716299,-0.649936504925269
"Mtdh",0.578699072705961,9.77920521643647,5.53466697230413,0.00175916728258632,0.213615518716299,-0.652935081905274
"Grin2a",0.59324311035381,6.09446464373521,5.50431336363583,0.00180719007899678,0.217415006448196,-0.678441896515301
"Max",1.75098974581311,7.76315414402003,5.48184748333849,0.00184370461766016,0.219772973369344,-0.69740940002341
"Tirap",-0.755705929183576,6.96469622363507,-5.45396275173841,0.00189021148433249,0.221005188467547,-0.721057620865331
"E330034G19Rik",-0.514500018058243,6.1188238117487,-5.44760658168209,0.00190100017147817,0.221005188467547,-0.726464536283995
