"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Penk",1.71129051020408,4.92535528571429,3.53374394850365,0.00318314258956896,0.0763938034450552,-1.77381315499127
"Senp2",-1.73364557142857,5.47615752040816,-3.42150295919409,0.00399023855302912,0.0847599457320281,-1.98966636057279
"Mpeg1",1.58673862755102,3.80798265561224,3.41764915201992,0.00402133072075381,0.085235155064852,-1.99707162775911
"Klf10",-1.81250158163266,5.36492630102041,-3.38827726275076,0.00426641044351089,0.0875726238428704,-2.05349347545373
"Rasa2",-1.66644825510204,5.65630503571429,-3.26585222882195,0.00545941669800583,0.100902135358734,-2.28823813386178
"Sp3",-1.70152291836735,5.72127801020408,-3.25354923433126,0.00559633922734289,0.102557454980065,-2.31178151053625
"Coil",-1.68898316326531,5.68114602040816,-3.22414110646345,0.00593763961172754,0.105681851335857,-2.36801608329177
"Foxp1",1.9874691122449,6.95488637244898,3.22233127300314,0.00595930780227064,0.105922416244737,-2.37147486173262
"Mef2c",-1.66690266326531,5.75462546428571,-3.21238101324308,0.00607984929644445,0.107279760930906,-2.39048650825157
"Immp1l",-1.73101363265306,5.44615090816327,-3.2054106943093,0.00616573143394858,0.107966776982876,-2.40380003683516
"Sass6",-1.50144001020408,6.08517060714286,-3.17678093313556,0.00653130856106977,0.111659594913131,-2.45844375138799
"Adcy7",1.85064392857142,6.22280184183674,3.06925034730249,0.00810680064816197,0.126697709361972,-2.66302795046983
"Trps1",-1.65392127551021,6.31180939285714,-2.97368337440426,0.00981883989639014,0.136630361727557,-2.8438136421141
"Socs3",1.72189326530612,6.10273645918367,2.76261793746645,0.0149562913808516,0.170163830045013,-3.23853149434867
"Nts",1.60859435714285,7.72450517857143,2.74693008636391,0.0154289503885094,0.173716076601302,-3.2675689159385
"Vps50",-1.53681801020409,6.6156665255102,-2.73382794582236,0.0158348056209114,0.176310131507665,-3.29178426906638
"Nrip1",-1.91741246938776,6.0918962244898,-2.73310875365556,0.0158573812837494,0.17639979025664,-3.29311251488812
"Lce1g",2.02290605102041,3.54441464795918,2.66178799587245,0.0182582344399651,0.187294925203839,-3.4243125531951
"Elovl4",-1.67153390816327,8.1894418622449,-2.58971796360184,0.0210398296378702,0.199832241582491,-3.55577329171125
"Rrs1",-1.55984001020409,5.97171028061225,-2.55107638711632,0.022694978953039,0.207975028323998,-3.62575633837892
"Nup153",-1.74030484693878,6.91351980102041,-2.4283360788351,0.0288208668592618,0.227918151614357,-3.84548362651764
"Cadps2",-1.55365716326531,5.85936644897959,-2.20732355183168,0.0439977559181444,0.279248206911411,-4.22969601675441
