"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1700037H04Rik",0.509390918367346,7.22369501020408,4.40894454636114,0.000558203352813498,0.0325234805520438,-0.100669273336427
"Rab3b",-0.845093561224493,6.27800045408163,-4.40325492269105,0.000564446710111455,0.0327169327248621,-0.111387859885168
"Oat",-0.944707790816332,8.33218670663265,-4.40134397434911,0.000566559675447854,0.0327169327248621,-0.114988540989288
"Fzd9",-0.631824653061226,6.0956757244898,-4.38990966070256,0.000579373457217585,0.0333088465912747,-0.13654058590182
"Psmc4",0.651533459183671,9.12196066836735,4.38199641046976,0.000588415132117069,0.033679637936551,-0.151462987569076
"Kcnip4",-1.65091745918368,4.32807179081633,-4.36617320026737,0.00060693128215311,0.0345870971448042,-0.181318714878292
"Atp2c1",-1.03078867857143,7.976560875,-4.36141827027607,0.000612611406314606,0.0346073425173923,-0.190294888345803
"Edf1",0.459503367346933,10.5270912755102,4.36040277326277,0.00061383154126846,0.0346073425173923,-0.192212167533212
"Wee1",-0.92980705102041,6.3240311377551,-4.35848297077386,0.00061614502505755,0.0346073425173923,-0.195837046387189
"Cacnb4",-0.915445178571436,7.36278656887755,-4.35699795325171,0.000617940696069808,0.0346073425173923,-0.198641211281444
"Cyp1b1",2.02141571428571,4.98759312244898,4.35262185082852,0.000623263507734814,0.034755634145916,-0.206905768322922
"Add3",-1.46676543877551,6.43428312755102,-4.34522645417586,0.000632365873381503,0.0348840958336842,-0.220876328059265
"Zfand6",-0.497722193877559,10.321180127551,-4.34410602587883,0.000633756752586631,0.0348840958336842,-0.222993338482719
