"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ctsr",1.25926739485673,3.779495106023,13.8189089966385,5.21581427966575e-06,0.0526498697617734,4.02151110481793
"Ece2",1.49224525776934,6.85287137674852,12.6312495043832,9.11218709739911e-06,0.0526498697617734,3.67352184692402
"Col1a1",1.40004617447019,9.44865471558406,11.6355811669221,1.51259022053795e-05,0.0526498697617734,3.3339750533131
"Krtap19-2",1.21120120139315,3.30290544473419,11.3983761426003,1.7167939652861e-05,0.0526498697617734,3.24572228768156
"Ap2b1",2.43543467185469,8.39389152152295,11.0947900118516,2.02608596020063e-05,0.0526498697617734,3.12826384496416
"Zmynd10",1.33905307936379,3.96757186168071,10.1956651482036,3.39427925504715e-05,0.0543043979801317,2.74807706402136
"Prokr1",0.89539890208832,4.93122794461102,10.0986640405115,3.59732110029112e-05,0.0543043979801317,2.70394618767193
"Rnf25",1.28684729539214,6.88550758996734,10.0624310149723,3.67671363824909e-05,0.0543043979801317,2.68729662798145
"Kirrel",-7.98833887463737,-5.12116332485073,-10.0246879889192,3.76156070054018e-05,0.0543043979801317,2.66985664707341
"Tfec",2.57691831933372,1.66527983367663,9.48289714072489,5.26490359790891e-05,0.063508905746736,2.40824394622135
"Dusp8",-1.25844496638441,6.11849150330382,-9.44991082696369,5.37672564622563e-05,0.063508905746736,2.39161031728612
"Col4a2",0.79223443151087,8.72271496572713,9.12842826155806,6.62175761494418e-05,0.0688231099514094,2.22502566995675
"Tcte2",-1.0057322558381,4.67143568099217,-8.89337225527538,7.74271281106116e-05,0.0688231099514094,2.09790275407335
"Oas1h",-1.15539265640671,5.62385517675157,-8.81118308048212,8.18484952478755e-05,0.0688231099514094,2.05235086130215
"Naa11",-1.19778838677107,4.21532279287441,-8.74929993077046,8.53686966500197e-05,0.0688231099514094,2.0176675693829
"Prx",0.849844865618035,10.3841020653045,8.74386749373843,8.56859082411888e-05,0.0688231099514094,2.01460692104266
"Syn2",-0.851108167703394,8.15901320287713,-8.66332322135113,9.05510119446893e-05,0.0688231099514094,1.96892309921493
"Sod1",1.38346712207315,11.1864504786291,8.47637825742374,0.000103112008865283,0.0688231099514094,1.86065084977027
"Mki67",1.43250061870847,4.50664539977497,8.44635698026049,0.000105309688750863,0.0688231099514094,1.84296656665128
"Sla2",0.929840657897414,6.2593121217146,8.43789547874687,0.000105938751560701,0.0688231099514094,1.83796719924251
"Cdh2",-0.788426494319635,9.38486457786339,-8.34108228209005,0.000113450826817858,0.0701936472783061,1.78029145101251
"Wac",-0.836178401792496,8.57516606932027,-8.23219178131462,0.000122638216017901,0.0724290154872996,1.71436327508827
"Ces1c",0.671192981098029,4.72038146300005,8.14822503806156,0.00013030579588092,0.0734320638688279,1.66274722558846
"Retreg3",1.00605873239946,7.79254711328686,8.09307624053276,0.000135639924024619,0.0734320638688279,1.62847193780044
"Lamb1",0.918136664246503,7.89978103870918,7.85704628321546,0.000161475904774766,0.0763067455045651,1.47834837783672
"Eras",0.636277408286899,4.94335076152528,7.82295063263219,0.000165654385287105,0.0763067455045651,1.45619355185051
"Fcrls",0.706914828141925,6.80144448201196,7.81893851749288,0.000166154148521633,0.0763067455045651,1.45357862978918
"Swi5",0.883450308270701,9.31186065253256,7.78965485886412,0.000169854421452974,0.0763067455045651,1.43444215432152
"Pip5k1a",0.708517041796135,7.81382787002779,7.77498181265745,0.00017174383578029,0.0763067455045651,1.4248199068075
"Asah2",-0.78811743443187,8.28863364342932,-7.69840399526665,0.000182002599380156,0.0763067455045651,1.37423512251149
