"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Cst7",7.68589565744713,-2.38588999232267,14.4953760716365,1.78284821366162e-06,0.0231645468401055,3.91410822819408
"Mos",1.56260412588754,2.63916184636192,12.3934573545375,5.14250122223731e-06,0.0334082591902647,3.42228301985786
"Tnfsf14",1.95212542113499,4.23124587494115,10.6040054937413,1.45740942300276e-05,0.0567674818327548,2.85238973205927
"Col3a1",1.17303115654052,10.1312095658483,10.3171427047191,1.74763278173647e-05,0.0567674818327548,2.74421055612491
"Magi2",-1.07993738267373,6.66200272570275,-9.08666002787617,4.02173242608321e-05,0.104508738824198,2.21463738908623
"Dusp8",-1.22774499106987,6.4085498239591,-8.78239954357828,5.01723932116655e-05,0.108648317499862,2.06516787661582
"B4galnt1",-0.891894047139036,7.17218257372848,-8.57044788397184,5.87582803392808e-05,0.109063762349754,1.95617481672738
"Caln1",-1.19570083109838,8.41223291943064,-8.00784608144276,9.08574184730623e-05,0.126106884655922,1.6460033417592
"Arf5",-1.2342556712274,8.14447131079304,-7.97516308930983,9.32596041908814e-05,0.126106884655922,1.62700176993928
"Col5a2",0.772320309149191,7.43089613072826,7.9253825003872,9.70575576509831e-05,0.126106884655922,1.59784340423839
"Serping1",0.921782906139548,8.84254520265806,7.25442578703657,0.000169744818097229,0.187237893018681,1.17802997474064
"Hnrnpl",-1.11020127940793,8.57134029604587,-7.06302549556527,0.000200603161256301,0.187237893018681,1.04855780150714
"Pfn1",-0.937684702050245,9.36043474735396,-7.02348621971625,0.000207737758536274,0.187237893018681,1.02124222875939
"Retreg3",-0.802245519356773,7.98290980782184,-7.01556780029637,0.000209200662624223,0.187237893018681,1.01574802612677
"Sod1",0.936592057061883,11.0789392422195,6.97873230547931,0.000216160116622813,0.187237893018681,0.990084761948102
"Sema6b",-0.941345179040801,6.51425864044887,-6.87821791433402,0.000236513975487655,0.190530360135098,0.919169662716557
"Itih3",-0.728954189050068,10.5094266876971,-6.80227973944631,0.000253324143093035,0.190530360135098,0.864721277737832
"Igkv4-72",-1.04480718499165,4.3449538161883,-6.71332730344373,0.000274747687456606,0.190530360135098,0.7999706809897
"Igfbp5",0.684057962872117,8.92920048813187,6.67958231429304,0.00028340193155583,0.190530360135098,0.775129439232157
"Zfp81",-0.942571925409563,3.14649455944406,-6.46945340183276,0.000344709532925032,0.190530360135098,0.616938773660954
"Prkcd",0.680092196884611,8.24099452720274,6.43274429629562,0.000356881365420916,0.190530360135098,0.588672750214406
"Nt5c3b",-0.782590102373806,7.38777302902653,-6.39093872278697,0.000371334298692441,0.190530360135098,0.556250090989334
"Borcs7",-1.0579288949206,6.67313317099161,-6.20157336137671,0.000445577657799435,0.190530360135098,0.406237834298828
"Rdh1",0.816718295342063,6.84057761894811,6.19952791016987,0.000446465671238591,0.190530360135098,0.404588915401527
"Mgst3",-0.580571883067572,9.59606011146531,-6.17507070769242,0.000457238626813033,0.190530360135098,0.384825150933647
"Ltb",-0.661246898623297,3.43232909896985,-6.16260280519356,0.000462842406806287,0.190530360135098,0.374715829204948
"Aldh1a1",0.633203873110226,9.54271660116437,6.08455445084198,0.000499720640399528,0.190530360135098,0.310905945011091
"Fn1",0.737334242335162,9.133748444135,6.06714910592846,0.000508386671955238,0.190530360135098,0.296551398391094
"Tgm2",0.564075510834948,7.82117068802072,6.04097653338144,0.000521736497155315,0.190530360135098,0.274880296693663
"Prx",0.67396707703227,10.0958592281433,6.01421537364338,0.000535793801633151,0.190530360135098,0.252614556156253
"Rarres2",0.680430405851083,6.61520890914639,5.95884718342194,0.00056624470100427,0.190530360135098,0.206200816753221
"Dmp1",-1.30064152305705,4.48542113102972,-5.9543432377245,0.000568805707235369,0.190530360135098,0.202404630780003
"Tex13b",1.45168513719591,5.05332660367511,5.93783606512776,0.000578303341251596,0.190530360135098,0.188464768807357
"Serpina1b",2.74107067202363,6.04929311408302,5.91301701219047,0.000592919141247931,0.190530360135098,0.167426705452502
"Pkhd1",1.33908992377803,3.24971520731418,5.91045019983868,0.00059445415690598,0.190530360135098,0.165245496971329
"Tmco6",-0.911426302226684,6.5657906075611,-5.90021918045571,0.000600616886019322,0.190530360135098,0.156541315542341
"Ly86",1.34762409937117,7.81663506109183,5.8818185222815,0.000611881359634639,0.190530360135098,0.140845853067936
"Myom2",1.46212441765555,2.31862032382417,5.87938603285146,0.000613388082032614,0.190530360135098,0.13876704346229
"2700079J08Rik",1.02780880663743,9.13310298880364,5.84244002629918,0.000636790774433873,0.190530360135098,0.107079585847207
"Ntmt1",1.45968073376299,8.1402016559953,5.83311956882609,0.000642851228107521,0.190530360135098,0.0990520350525435
"Mdfic",0.684608041459324,7.13120396325282,5.82158717755611,0.000650439403207345,0.190530360135098,0.0891005435413392
"Ctsl",0.595441022824055,10.1242351623843,5.79773733664205,0.000666452120057551,0.190530360135098,0.0684538555763536
"Pip4k2b",7.14470126515546,-2.32244907818098,5.79045219367763,0.000671430851289239,0.190530360135098,0.0621292924627657
"Thbd",0.682243578942085,7.3239749192314,5.78122811877102,0.000677794413596391,0.190530360135098,0.0541094445032613
"Wnt9b",1.17003396902759,5.70225574889719,5.76364081341913,0.000690115325718315,0.190530360135098,0.0387809527350926
"Irak1",-1.01342153483661,7.02177811628645,-5.7362920122367,0.000709775105511039,0.190530360135098,0.014847309106524
"Mtm1",1.21374742296364,9.35477261855459,5.72553378282997,0.000717679567846882,0.190530360135098,0.00539993051526455
"Atp1a3",-0.901966805594606,12.1308981963855,-5.72467019062378,0.000718318332619312,0.190530360135098,0.00464076481430009
"Col1a1",0.964329084518408,9.16573861059784,5.69804245803,0.000738328996743744,0.190530360135098,-0.0188255063642
"Plag1",0.649894587396654,5.23948618205666,5.68747596890894,0.000746441645160669,0.190530360135098,-0.0281688661488344
"Cirbp",-0.720116993333573,8.64794372989714,-5.6856315012186,0.000747867957122296,0.190530360135098,-0.0298016596921009
"D5Ertd102e",0.790435559692041,5.32421637619289,5.66285397067924,0.000765734846415699,0.191330631913061,-0.0500101936459032
"Leng8",-0.629514503288018,8.48212158617371,-5.61087282071008,0.0008083220828158,0.198160921170296,-0.0964415096012976
"Ctrl",-1.21093699113925,4.11110346419334,-5.55318021592372,0.000858712099813135,0.206615672460594,-0.148487349582831
"Hoxc9",-0.582758063407206,6.55081873433243,-5.53426570036835,0.000875988015563208,0.206940223385687,-0.165668753993897
"Mmp2",0.693682635405655,7.58823272192665,5.50372478766969,0.000904707648066711,0.209894580243763,-0.193535065481948
"Aldh7a1",0.665774490430557,8.29882333478309,5.48680626365557,0.000921068282617187,0.209894580243763,-0.20903798991819
"Snhg11",-0.671890789096093,11.33996900699,-5.45664695271671,0.000951057813971399,0.209894580243763,-0.236791005242013
"Bcl9l",-0.885207198646132,7.08303380495339,-5.43400982652814,0.00097428300373098,0.209894580243763,-0.257720957344477
"Syn2",-0.864264279463653,8.20026497697149,-5.4271030654261,0.000981494541836169,0.209894580243763,-0.264123787396925
"Lpin3",-0.588234827612614,5.92349270680885,-5.41188877207541,0.000997591012399631,0.209894580243763,-0.278256013698981
"C78891",0.883528015639047,5.85481265957225,5.37895096285007,0.00103345628694563,0.209894580243763,-0.308983495000221
"Fbp2",-0.675810959105072,4.81588075636361,-5.3779485668335,0.00103457007529733,0.209894580243763,-0.309921467544134
"Tfap2b",-0.616940166132828,4.78211040075883,-5.35160683476223,0.00106432379417928,0.209894580243763,-0.334630589439965
"Mid1",-0.821633665535035,5.24274457537781,-5.31572356397575,0.00110639992349219,0.209894580243763,-0.368477505266766
"Rab1b",-0.643957488514804,8.79303797504207,-5.29091452781849,0.00113657300783573,0.209894580243763,-0.392005637693774
