"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tyrobp",3.22149104143214,9.56194891710187,36.7693139801978,9.03820070920019e-09,0.000117433341814638,10.2491406946882
"Ccl3",2.98415943289516,9.50065383311235,30.490620469734,3.02383839050782e-08,0.000169625722137895,9.46294336086553
"Fcer1g",2.54289190335226,7.99269900604041,28.3267402624754,4.85784763121731e-08,0.000169625722137895,9.12023063834461
"C1qc",3.18513283022322,9.71652845905927,27.7077642535027,5.60010589554355e-08,0.000169625722137895,9.01384381326535
"Ctsd",1.83169031345293,11.2758350083671,26.7637778647041,6.9990715060525e-08,0.000169625722137895,8.84374393594237
"Mpeg1",3.44609991635991,8.64452863336398,26.1743197117655,8.07669341103664e-08,0.000169625722137895,8.73244457394711
"Gpnmb",5.37373904782528,8.96173064251366,25.2634854236925,1.01413679589033e-07,0.000169625722137895,8.55227456529849
"Pycard",1.93484266735042,6.55819608002822,25.1304185949204,1.04913705860017e-07,0.000169625722137895,8.52508385497445
"Cd53",2.2592065189193,7.44570017267645,23.7768313443091,1.4970486187927e-07,0.000169625722137895,8.2350629621838
"Ctsz",2.48972169017249,9.52690919765706,23.5548183896306,1.58994110362588e-07,0.000169625722137895,8.18504801489823
"Cd48",2.32582658666743,5.60047761040128,23.5258717422125,1.60253560581743e-07,0.000169625722137895,8.1784738498229
"Lgals3",4.25125562734374,9.88555533900444,23.2729852723872,1.71759501304255e-07,0.000169625722137895,8.1205118294849
"Ctss",2.13206297584614,10.6188177966804,23.0889326788906,1.80733819936453e-07,0.000169625722137895,8.07772283612271
"Hexb",2.02518560339406,10.5553666186971,22.9848385865287,1.86048231716026e-07,0.000169625722137895,8.05329412502753
"Grn",2.04034677202167,10.7517818911341,22.3546089435691,2.223510119098e-07,0.000169625722137895,7.90177067391603
"Parp3",1.78276340701412,6.50744080506614,22.1376512257104,2.3669190738316e-07,0.000169625722137895,7.84813027536799
"Tmem176a",1.83661214402095,8.4825482241538,21.8337536541553,2.58609971125228e-07,0.000169625722137895,7.77167903453126
"Itgb2",2.77389138470283,9.60767366688623,21.7977946107394,2.61355025811283e-07,0.000169625722137895,7.76252958999425
"Hpgd",2.84581278404769,8.32857682325713,21.7167869125656,2.67662964361243e-07,0.000169625722137895,7.74183688171467
"Pdlim4",2.29927701164343,7.32630675926721,21.5319488865393,2.82724254775454e-07,0.000169625722137895,7.69419753325916
"Fcgr3",2.65124532587697,7.64901672868575,21.4950121301584,2.85849820760772e-07,0.000169625722137895,7.68460628178112
"Lyz2",3.41238275975103,9.51123823589001,21.4790414464801,2.87213567846817e-07,0.000169625722137895,7.6804518146932
"Cd34",2.1742121660151,7.30558941423289,21.0121731196711,3.30599292994938e-07,0.000179928859941852,7.55699725586229
"Irf8",1.89034562919163,6.97752820618048,20.9947870694747,3.32355317371235e-07,0.000179928859941852,7.55232372633148
"Slc15a3",2.81437212626411,5.53881691328384,20.7148602793736,3.6216238767413e-07,0.000181253004573875,7.47630696744058
"Fcgr1",1.8572570442441,7.40615823903017,20.7100461244567,3.62701309853055e-07,0.000181253004573875,7.47498684149857
"Cyba",2.50614177309195,7.8876042996481,19.8481414501535,4.75978091634316e-07,0.000228526556688926,7.23141384481348
"Dhrs1",2.35790243472582,9.9275142207653,19.555756233672,5.23315445025779e-07,0.000228526556688926,7.14540328822319
"Prdx6",1.73204260316542,10.7707801893217,19.4926586041116,5.34229620784888e-07,0.000228526556688926,7.12660844747446
"Bcl3",3.32088005255577,6.65267370915289,19.3485280519855,5.60158548722641e-07,0.000228526556688926,7.08336051920072
"Serpina3n",3.71531050075675,9.73631504212263,19.3337657517116,5.62895186627046e-07,0.000228526556688926,7.07890594924141
"Lum",1.93305043377973,7.26407466456465,19.2693833769256,5.75011879044445e-07,0.000228526556688926,7.05942370966106
"Plek",2.19659016266517,7.47897028461138,19.2411579892776,5.80418407660631e-07,0.000228526556688926,7.05085451432524
"Osmr",2.2990053510556,7.78798321056232,18.8965686584159,6.51376803673504e-07,0.000248921729709701,6.94483523273544
"C1qa",2.60817669644608,10.2707028910569,18.8008582579785,6.72825235484715e-07,0.000249771950990083,6.91492113473753
"Pla2g15",1.58948911736313,6.94606668351874,18.5038610712483,7.44746081148419e-07,0.00026879127312115,6.82077135045529
"Hacd4",1.68572665364627,6.17327406695855,18.1074419257276,8.54984073900922e-07,0.000291284095637763,6.69190188456291
"AU020206",2.23854770540078,7.39060750105126,18.1049625741753,8.5573037804843e-07,0.000291284095637763,6.69108409757939
"Cd68",3.80282185606463,7.75024710692974,18.0439859516049,8.74323076262046e-07,0.000291284095637763,6.67092478879873
"Clec7a",3.84787049538102,7.17437820981845,17.4501514924171,1.08195389360307e-06,0.000351445673489617,6.46978589058433
"Psmb8",1.36776107249242,6.09036150483286,17.0618554236057,1.24845221496693e-06,0.000395637551928423,6.33337361868618
"Ctsa",1.24027304316704,9.55228205751814,16.8286965727611,1.36256118183014e-06,0.000415041747742073,6.2495244480361
"A2m",2.28044030371197,9.63111396888802,16.807398889236,1.37357001099893e-06,0.000415041747742073,6.24179118649388
"Cd52",3.5563906886326,7.83009277037127,16.7161559506785,1.42190759964339e-06,0.00041988285095833,6.20851836867934
"Siglecf",1.53956041238582,4.48979713320719,16.4276000631765,1.58817113745867e-06,0.000458557946422234,6.1017535603096
"Cd9",1.57313558774028,10.2534759734349,16.3489061384279,1.63732605530674e-06,0.000462473422534793,6.07222435781816
"Tgfb1",1.55220747279357,6.61112785776523,16.2527718553569,1.69976924827192e-06,0.000469895783889299,6.03590678339804
"Lyz1",3.22237747350751,9.45003676842289,16.0886367091393,1.81282818687358e-06,0.00048189046802854,5.97327191675048
"Mki67",1.41447341594916,5.08100364593236,16.0799604960726,1.81904129380679e-06,0.00048189046802854,5.96993877010372
"Tlr2",1.50837717229672,6.61673970515357,16.0311931012309,1.85442341271662e-06,0.00048189046802854,5.95116184520547
"Cnn3",1.33952915498446,11.1145768192537,15.9789098535146,1.89323924721272e-06,0.000482330539981076,5.93095182885356
"Ifi202b",2.75081338187884,4.32108072746549,15.851059618567,1.99216065175793e-06,0.000497771987467131,5.88118254013517
"Axl",1.41160376066018,8.30091586203813,15.7867360353092,2.04417128494098e-06,0.000501130518966758,5.85595378100265
"C3ar1",1.55688748847247,7.00564565513631,15.6545046144026,2.15607722498305e-06,0.000518776136744534,5.80368825757739
"Gusb",2.17645064697507,7.18505941107834,15.4353813963718,2.35741323574102e-06,0.000556903066813157,5.71586798829794
"Npl",1.71851956692197,6.64409299364622,15.3915273739645,2.40025950446677e-06,0.000556903066813157,5.69810819115936
"Pld4",1.49212112727219,6.73169624218965,15.3103504200589,2.48195777424476e-06,0.000565755743171267,5.66506950419353
"Ch25h",2.18460529803929,6.66302046298197,15.2389829231584,2.5564352510588e-06,0.000572685572707017,5.63584597366989
"Fn1",1.13938794678351,9.36640123586605,15.1141381668586,2.69299230970607e-06,0.000582952999761153,5.58432152373271
"Lpl",3.24598741883328,7.32004371691984,15.0858114415151,2.72513327444693e-06,0.000582952999761153,5.57255884266689
"Emp1",2.56023964545972,7.26052927203579,15.0755644732,2.73686854347959e-06,0.000582952999761153,5.56829718476445
"Socs3",3.6663115520905,6.82509136911546,15.0202658485345,2.80121127893863e-06,0.000587034486245962,5.54523803694666
"Ifi30",1.52797544310042,7.80221701125277,14.9223907152125,2.91940841657852e-06,0.000602093231057217,5.50417189966911
"Laptm5",2.4094333723087,8.77119880839947,14.5489857371313,3.42621768280647e-06,0.000695575724261008,5.34446994669905
"Rbp1",2.28100795026311,8.52754998535078,14.4375705869702,3.59654918968631e-06,0.000718922517255296,5.29586719159064
"Arpc1b",2.15738830055013,8.43698452494718,14.3544424863072,3.72999198639767e-06,0.000730411251685323,5.25931280967571
"Glipr2",1.44572463987736,6.39579243028153,14.3323215445397,3.76645531154596e-06,0.000730411251685323,5.24954314211549
"Slc14a1",1.84516964197975,8.31275204114736,14.0888432026501,4.19611207235016e-06,0.00080176594347126,5.14081988724344
"Ptprc",2.54398852694144,6.92716775978809,13.987592149408,4.39119109602834e-06,0.000826880375517337,5.09495433033672
"Gbp3",1.26955421813506,6.8145540416362,13.8874677016486,4.59442327903052e-06,0.000852790595206336,5.04921520204328
"Tgfbi",1.69471347193954,8.6211985706326,13.7684804530085,4.85015652827268e-06,0.000875221893171625,4.99435615026622
"Cxcr4",0.926701347685882,5.76410304184108,13.7210391850891,4.95665531649225e-06,0.000875221893171625,4.97232936465724
"Sh3bp2",1.56588778298201,5.26031107193224,13.7165110379729,4.96696015738892e-06,0.000875221893171625,4.97022234231133
"Aif1",2.43176561713895,6.41901379370472,13.7087338836918,4.98471639303473e-06,0.000875221893171625,4.96660161837178
"Lgals3bp",2.18144032893104,8.40119530156277,13.617533982623,5.198477215199e-06,0.000900584192761074,4.92396418086077
"Hbegf",2.12746477178807,8.35450507243636,13.5694467291533,5.31542068860196e-06,0.000903763716689374,4.90134934234267
"C1qb",3.02819151801095,9.42170516998176,13.5530657825467,5.35594598515214e-06,0.000903763716689374,4.89362443834848
"Rnase4",1.61476808926363,8.3016876424843,13.5221762725751,5.43333468146001e-06,0.000905068173284743,4.87902824900166
"Hexa",1.48899625068537,9.54760697602869,13.4227450281009,5.69131295001204e-06,0.000929188957648263,4.8317819710259
"Apbb1ip",1.67693772303364,5.50178411534051,13.4115396395117,5.72125887120914e-06,0.000929188957648263,4.82643233099139
"S100a4",3.04410373878433,8.57433953267942,13.3700538752846,5.83371526750638e-06,0.000929188957648263,4.80658156453899
"Cebpd",3.0900463417599,7.93976963730503,13.3411926155823,5.91344921472077e-06,0.000929188957648263,4.79272984702875
"B2m",1.42991350738579,10.8794160452996,13.2703753548546,6.11445761486755e-06,0.000929188957648263,4.75859576719001
"Ctsb",0.940090705437601,12.04401282248,13.265642227695,6.12816974684267e-06,0.000929188957648263,4.75630696378172
"Cx3cr1",1.46336879449314,7.27487336062202,13.2611821470767,6.14112319892215e-06,0.000929188957648263,4.75414934347064
"Fos",1.23631972888735,8.63291498304739,13.2580447545868,6.15025401044798e-06,0.000929188957648263,4.75263109333729
"Plxnb2",1.05909577415759,7.91231946223444,13.2336255964642,6.22185731332342e-06,0.000929202207724266,4.74080010283844
"Timp1",2.21812279267137,7.23030540715615,13.1184715021234,6.57269880378712e-06,0.000970444040427342,4.68467081935142
"Itgb5",1.14890273744075,9.40082845684224,13.0696614392926,6.72823190994737e-06,0.000982246260740969,4.6607100081718
"Tnfrsf12a",1.37871016631889,7.96374568113304,13.0118697146433,6.91788310939986e-06,0.000998711724893693,4.63220843200506
"Tspo",1.76456878000193,7.32543293448643,12.9600674734976,7.09311528926257e-06,0.00101180929649243,4.60653856289584
"Ctsh",2.26844170260395,8.18489563329789,12.9394266670914,7.16435428902516e-06,0.00101180929649243,4.59627794388688
"Slc11a1",1.52037139083955,7.09926714870593,12.86979379697,7.41082001997763e-06,0.00103536327440397,4.56152632282596
"Vamp8",0.913981314255821,7.82159312072258,12.7490213762736,7.86176987193486e-06,0.00108668059517074,4.50074721064071
"Tmem53",1.08139472056574,5.27630160043486,12.7048230347477,8.03462252062804e-06,0.00109888263590021,4.47834238292017
"Add3",0.957650655504944,9.45715137998878,12.6456474537839,8.27292937450126e-06,0.00110923968041,4.44820822134481
"Ccnd1",1.73102194224026,9.27050009717284,12.6436549554805,8.2810935888378e-06,0.00110923968041,4.44719083041578
"Tnc",1.93514024040169,6.46113211144129,12.5742534268054,8.57132578378346e-06,0.00112454269527474,4.41164143140755
"Vim",2.24553231811796,11.1349659984057,12.5583462333842,8.63948410222317e-06,0.00112454269527474,4.40346246559534
"Itgax",3.50140788935742,7.63747585490485,12.5547477774405,8.65498880377698e-06,0.00112454269527474,4.40161065326954
"Prelp",1.14864424947149,8.02860208308896,12.5049715441992,8.87277297868568e-06,0.00114142514170359,4.37593431820223
"Slc39a1",1.06824932711009,8.11079025684411,12.4318625233399,9.20415811281726e-06,0.00116298479917918,4.33801523083782
"Il2rg",2.50882673502541,5.234475537144,12.4150224853552,9.2824906459769e-06,0.00116298479917918,4.32924579564388
"Cavin3",0.868770453775945,7.70663404153381,12.409383673046,9.30889087313435e-06,0.00116298479917918,4.32630643954288
"Zfp36l1",1.06680485375376,8.5582047703088,12.3672593365351,9.50886343180118e-06,0.001173918808214,4.30430124128821
"Fgfrl1",0.978367485065736,8.44908423515865,12.3400193458509,9.64080374813343e-06,0.001173918808214,4.29002718743375
"Col5a3",1.22306830554473,7.89177640974263,12.3345678937941,9.66746036164839e-06,0.001173918808214,4.28716637992817
"P2ry6",2.42637664434021,5.48204231967336,12.3030343863281,9.82332476864249e-06,0.00118180054369418,4.27059077963787
"Atf3",3.10365795425194,7.2934841544831,12.1105823042056,1.08395811401086e-05,0.00129209796104065,4.16840210080507
"Rab29",1.57351443081328,8.12503883364805,12.0915616754055,1.09464202662863e-05,0.00129297125927143,4.15820567207247
"Fxyd1",1.30252195734332,10.4136528379887,11.9628974767741,1.1701726254042e-05,0.00136973449746637,4.08876795109785
"Gfra1",1.19932517224504,5.15759601934235,11.9421220603267,1.18292162971142e-05,0.0013722947084679,4.07747936993508
"Plce1",0.919476334712813,8.66412063055597,11.8360386746167,1.25055963208991e-05,0.00140501581281017,4.01950228282529
"Cd44",2.29960467338813,8.58009649118035,11.8339217271691,1.25195387587438e-05,0.00140501581281017,4.0183395789481
"Fas",1.19657595114267,4.93887781994906,11.8303563518847,1.25430610518333e-05,0.00140501581281017,4.01638083579217
"Dab2",1.0854733548677,8.04003972856214,11.8302416637944,1.25438185396736e-05,0.00140501581281017,4.01631781789908
"S100a6",2.0449653504626,10.5559665114021,11.8035899746921,1.27212794500087e-05,0.00141271439225609,4.00165545661561
"Igfbp2",2.04585082490816,9.82193199471474,11.7851475543854,1.28457663623337e-05,0.00141411698262676,3.99148837071145
"Tgfbr2",1.09039757027533,8.52539865236771,11.7696316531412,1.29515832319391e-05,0.00141411698262676,3.98292127638968
"Nid2",1.96758662491074,5.73310153726578,11.7325456283103,1.32085854630788e-05,0.00142275514867662,3.96239461275534
"Thbs2",1.8160607207168,8.21608349857884,11.7105366093177,1.33638721738874e-05,0.00142275514867662,3.95017967795693
"Col5a2",1.29157335859214,7.54538018575041,11.6923285066153,1.34939265648751e-05,0.00142275514867662,3.94005547411956
"Ccl6",2.47452263245023,6.35497219190384,11.6855987031661,1.35423625826766e-05,0.00142275514867662,3.93630920893252
"Anxa3",2.24179052747759,9.30615645393275,11.6806362224872,1.35782066063188e-05,0.00142275514867662,3.93354526329295
"Plscr2",2.1335110796008,5.40529421585349,11.6323810631507,1.39324912807654e-05,0.00143969144802488,3.90660242906293
"Spp1",1.18976057187882,10.7358178776686,11.6284991324265,1.39614502001951e-05,0.00143969144802488,3.9044297544237
"Gpsm3",1.05794387357546,6.49531520786,11.565168378855,1.44437892935686e-05,0.00147770200229399,3.86887355234237
"Flna",0.900664812311293,8.25893416185048,11.5459875560727,1.4593627950221e-05,0.00148136724966579,3.85806342441139
"Ppp1r14b",1.19107409175085,7.97667012580144,11.5120331704804,1.48632724495648e-05,0.00149488741971876,3.83887970536598
"Tax1bp3",1.13534918495506,7.10296510842068,11.5004049165897,1.49569279276101e-05,0.00149488741971876,3.83229596211031
"Sox4",1.26499339443972,8.41214642970744,11.4765669435951,1.51510474854627e-05,0.00150226723074223,3.81877692873639
"Ggta1",1.94343316358935,7.14431187990809,11.4566748779162,1.53152496486292e-05,0.00150226723074223,3.8074726699187
