"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Mylk",2.33119820378831,8.70711930963169,16.3779032745015,6.53951742503454e-07,0.000175690416663601,6.90775131444541
"Itgb2",2.87343683664356,9.99657618327141,16.3213851119239,6.69859309517921e-07,0.000175690416663601,6.88427545969029
"Itih3",-1.56103369368789,9.98043317286726,-16.2996404272663,6.76096423703536e-07,0.000175690416663601,6.87521692170674
"Grn",2.14905892122771,11.088425007966,16.2193130539262,6.99716524775575e-07,0.000176526305530227,6.84162530909503
"Tgfbr2",1.5097397836988,9.06551878436024,16.1688671166627,7.15029403423157e-07,0.000176526305530227,6.82042581250406
"Ctsd",1.61730079883642,11.7338047756515,16.1146359646781,7.31917888282589e-07,0.000176526305530227,6.79754567644234
"Tlr2",1.94409006457056,6.8254261445322,16.1058570352794,7.34694231338105e-07,0.000176526305530227,6.79383304468005
"Tgm1",1.58211613573393,6.06193810366948,16.0650691956746,7.47751494122738e-07,0.000176526305530227,6.77655148156043
"Abca1",2.49939273408268,10.1303786373537,16.0250168089479,7.60830686499862e-07,0.000176526305530227,6.75952965823568
"Ctsl",1.51913649054671,10.9265028645232,15.9168417102228,7.97475270438506e-07,0.000181782389277325,6.71329780568346
"Ms4a6d",2.87835719666317,6.79304327055597,15.8211414599543,8.31574084510254e-07,0.000186286932414513,6.67207994334643
"Ctsz",2.37963892255186,10.1318616908501,15.4414131550352,9.84231880344018e-07,0.000214974804443595,6.50553025351277
"Inpp5d",1.70434708350338,6.70315628514918,15.4119948222774,9.97330746351705e-07,0.000214974804443595,6.49242341484205
"Igsf6",3.84498475083201,4.30902423972725,15.3725966620368,1.01518483393752e-06,0.000214974804443595,6.47482353536457
"Cyba",3.05245030134722,8.36968784711872,15.3444365825023,1.02816887621957e-06,0.000214974804443595,6.46221102559212
"Capg",2.60972304612679,8.00966379425039,15.3078459626407,1.04532302889281e-06,0.000214974804443595,6.44578147677002
"Hk2",1.54792328637406,6.71047825342223,15.2492975611917,1.07345247131505e-06,0.000214974804443595,6.41939555150816
"Itgax",4.4672222608504,7.90896291878333,15.2384367163342,1.07876462443779e-06,0.000214974804443595,6.41448771424468
"Pycard",2.11838134974289,6.8122945501343,15.2116418722048,1.09199854485317e-06,0.000214974804443595,6.40236183875125
"Prss23",2.46544038921048,8.19951840448173,15.1195946515953,1.13888671727113e-06,0.000218897905317339,6.3605131950892
"Cd34",2.29959839698631,7.54054456633707,15.0832202592558,1.15804320184374e-06,0.000218897905317339,6.34389286921757
"Nupr1",3.77482151112782,9.08200784438736,15.0749143784957,1.16246867289282e-06,0.000218897905317339,6.34009108986711
"Tnc",2.63757645751777,6.66975371920773,14.9301542954986,1.24277122195592e-06,0.000230676092669618,6.27343289355799
"Crlf1",1.5737958170575,6.45763534062964,14.8674862753429,1.27947678196247e-06,0.000234144251099131,6.24434025810837
"Fcer1g",3.18051188972223,8.43301743580435,14.7612225936429,1.34456900265507e-06,0.00024144904149568,6.19467963934423
"C1ra",2.04370600043856,5.84026698928303,14.7370588823301,1.35989075887293e-06,0.00024144904149568,6.18332885758955
"Anxa3",2.68439942832041,10.0568856743759,14.6941369787007,1.38759858885356e-06,0.00024144904149568,6.16311292214316
"Ggta1",2.31345690608208,7.59366114148844,14.6847769992306,1.39372570708659e-06,0.00024144904149568,6.1586952990179
"Hmox1",2.05895274132503,7.73522674157526,14.6262989900271,1.43270929981483e-06,0.00024493673595387,6.1310211070259
"Cmtm3",1.82936277895527,7.08874742172827,14.5237625730699,1.50409339646315e-06,0.000253801110392801,6.08218511456309
"Steap4",2.67755104881469,5.35555173977368,14.4441728539937,1.56229428479881e-06,0.000260242174902449,6.04400203944811
"Cd44",2.95923433103189,8.65697734233003,14.3637656627985,1.6237056904309e-06,0.000267048202984414,6.00517918103797
"Parp3",1.86566221136085,6.90740563869496,14.3083304093362,1.6676423428682e-06,0.000270845962011081,5.97826730931091
"Tcim",1.61436313105971,6.41764069230508,14.2160114519399,1.74384424367274e-06,0.000276982432924171,5.93318252472218
"Cebpb",1.85974913415212,8.35069501390453,14.2110370282154,1.74806122525837e-06,0.000276982432924171,5.93074368364612
"Ms4a6b",1.86340550407332,6.46425864205404,14.1607810104484,1.79132101584616e-06,0.000280417276613123,5.90604934175792
"S100a4",3.96488163572099,9.04266116623724,14.0786261358745,1.86468464727958e-06,0.000288426757405995,5.86546402450147
"Tnfrsf12a",2.86617613683109,8.51584735155722,13.9822074435368,1.95517707800548e-06,0.000296643834505019,5.81748592202735
"Rarres2",1.41812217383307,7.03885124951726,13.9736256445754,1.96347031227827e-06,0.000296643834505019,5.81319734330097
"Tspo",1.70174543007485,7.95743349367645,13.9392033083256,1.99713921243347e-06,0.000298262411346529,5.79596531577576
"Ctla2b",2.04442918168852,7.82889072821176,13.8674080737357,2.0694951711027e-06,0.000303995097291751,5.75986805471785
"Mgst1",1.35102248343053,9.92946753328633,13.8549818247177,2.08231845293357e-06,0.000303995097291751,5.75359884518565
"Ptprc",2.67456847431882,7.35228722590052,13.7750717477473,2.16697115140185e-06,0.000312838401890714,5.71313032305355
"Tmem176b",1.53470152422819,10.3196929181273,13.6933905488941,2.25756387154263e-06,0.000320066458816315,5.67148955589495
"Hexb",2.20720085370919,10.8307529661101,13.6857059321528,2.26630602717624e-06,0.000320066458816315,5.66755754398933
"Crym",3.4494180801004,6.36671336015557,13.6387448359227,2.32057273974521e-06,0.000324206468897952,5.64347461433388
"Matn2",1.78794729113578,7.8739381577754,13.6171977776285,2.34596465184263e-06,0.000324267220440333,5.63239342191897
"Cyp51",-1.35600654673894,8.42574287157213,-13.5346065575816,2.44625952541093e-06,0.000332929973808386,5.58973516357891
"Sprr1a",2.07165387128942,7.7679494998818,13.463403412815,2.53664701208623e-06,0.000332929973808386,5.55272368820131
"Ccnd1",1.74249047692358,9.52454873760177,13.4482613394833,2.55635436259702e-06,0.000332929973808386,5.54482454984636
"Slc43a3",3.30740060075824,6.08724837430688,13.4460745390932,2.55921481833683e-06,0.000332929973808386,5.54368294316591
"Nefh",-1.40729904070561,11.4077454004854,-13.4459332295816,2.55939978397962e-06,0.000332929973808386,5.54360916619569
"Kcnj14",-1.36557663106763,6.88738093544041,-13.4436583602707,2.56237954135601e-06,0.000332929973808386,5.54242134921308
"Kcne1l",2.34468398148965,7.22807279654465,13.4044741407275,2.61432878053684e-06,0.000336316572727873,5.52192606220021
"Ch25h",2.63359022543967,6.85580992778775,13.3007650419255,2.75769354219908e-06,0.000350877227129953,5.46735663793743
"Ctsa",1.4372905728598,10.0254233346067,13.2692730250266,2.80297920782913e-06,0.000350877227129953,5.45069234510004
"Pdlim4",2.3863673116341,7.85913267410381,13.2654526738034,2.80853010247942e-06,0.000350877227129953,5.44866777851319
"Fxyd1",1.60355939630367,10.7105608248114,13.0971203146534,3.06596999744401e-06,0.000379391887398,5.35881300047213
"Plce1",1.36173741806441,9.17900471629036,13.0489512139735,3.14449532324278e-06,0.000385437997498994,5.33286514714527
"Hbegf",2.98629829109572,8.30695359436552,13.000435775166,3.22590149952479e-06,0.00038998841638734,5.30662361695365
"Plat",2.04436422792843,9.69933125370315,12.9912110957961,3.24164927036348e-06,0.00038998841638734,5.30162186001899
"Cd84",1.79628469591061,7.18419495333486,12.9301205752032,3.34816916311652e-06,0.000399107907673147,5.2683986500928
"Naglu",1.57831828852145,7.24020693249552,12.9118091445537,3.38086770397028e-06,0.00039934194616078,5.25840659261591
"Tent5c",2.08186954653804,7.14425763311682,12.8727102000536,3.45190704890188e-06,0.000401541297339826,5.23701913675755
"Sgk1",2.99521327554762,9.98963132995667,12.8676108147843,3.46129649057651e-06,0.000401541297339826,5.23422447335219
"Plxnb2",1.44154344419665,8.31992487048107,12.7634999862186,3.65947968252878e-06,0.000417656940924745,5.1769007965515
"Il1r1",2.72801340818387,5.87029725456018,12.7609447107824,3.66450329142007e-06,0.000417656940924745,5.17548742780057
"Necab3",-1.24099121264536,7.50468400061981,-12.7148039933201,3.75657536332403e-06,0.000423062613599741,5.14991282996942
"Nrcam",1.39280700747223,10.0539446613081,12.7047158223774,3.77705404275918e-06,0.000423062613599741,5.14430771956994
"Cnn3",1.29123965196935,11.421138974561,12.6347027346189,3.92272076881904e-06,0.000435623170506546,5.10527339646696
"Tm4sf1",2.22296949344676,9.0825883997729,12.5687499937181,4.06579684859357e-06,0.000447685580116748,5.06828688472702
"Cxcr4",1.98996230466709,6.39580535755821,12.5499023920643,4.10776591053246e-06,0.000448505903155867,5.05767833888866
"Lin7b",-1.8512237939218,7.46045737469194,-12.4625623665924,4.30878158825424e-06,0.000466533326468228,5.00829165326286
"Tgfbi",1.94237412077881,9.03502405408424,12.3753954249145,4.52060220991919e-06,0.000485423012508099,4.95862810581404
"Ifngr1",1.40132909085817,8.08103015735523,12.3199270595328,4.66154020219593e-06,0.00049420824086092,4.92682800100459
"Tubb6",3.10090251880685,6.04812626464365,12.3091407140264,4.68952230566288e-06,0.00049420824086092,4.9206262664775
"Mafb",2.00354836471614,6.91834090890133,12.2988005546183,4.71652596527008e-06,0.00049420824086092,4.91467558012017
"Cd9",1.46062121897785,10.6265200258685,12.2397550772557,4.87414728516916e-06,0.000506638365409624,4.88059197852883
"Mrps6",1.38696066553939,9.37384790599407,12.1232635625386,5.20297099710802e-06,0.000536525414011305,4.81282786716996
"Plek",2.63216738261507,7.89259735531104,12.0764612176814,5.34211318853335e-06,0.000546536036681998,4.78540619457886
"Trim30a",1.53991242673978,6.8232472678973,12.0318278013446,5.47875187178783e-06,0.000556136117735463,4.75914947717715
"Msn",1.39914292654729,10.3777823039386,11.9917136634437,5.60494629418545e-06,0.000558813125670127,4.73546265987586
"Mdfic",2.50265260020644,8.21672214452814,11.9750193696229,5.6584337896501e-06,0.000558813125670127,4.72558006970297
"Thbs2",2.79542391694216,8.67326912723899,11.9723653875435,5.66699021541344e-06,0.000558813125670127,4.72400763175518
"Idi1",-1.46561426550087,8.97019780163036,-11.9692170626887,5.67715943880988e-06,0.000558813125670127,4.7221418239034
"Nek6",1.69443540611769,8.11140221522681,11.9439435845956,5.7595481237182e-06,0.000562660216326846,4.70714495423939
"Ccdc28a",-1.22344617600314,8.32723719548444,-11.8855502000471,5.95514296193274e-06,0.000577426660480538,4.67236608882114
"Slc15a3",3.08443943296132,5.89358637136874,11.8576465312187,6.05126200432877e-06,0.000582029495844364,4.65568278152282
"B2m",1.68890816918809,11.1451050857181,11.8258941170153,6.16278589450225e-06,0.000582029495844364,4.63664773990625
"Eif4ebp1",1.62642713245868,7.95636411850307,11.825247546542,6.1650809368305e-06,0.000582029495844364,4.63625957047954
"Ccl11",2.59138455605224,5.4476239749441,11.8205468251424,6.18179561506367e-06,0.000582029495844364,4.63343681168656
"Rbp1",1.88879619332042,8.73583738157309,11.6838847961698,6.69095301976865e-06,0.000623633209621948,4.55085014377791
"Srgn",1.38523902186866,8.82077254980454,11.6765316636873,6.71966823266934e-06,0.000623633209621948,4.5463777498109
"Ctsc",2.17155313846732,8.12619905403128,11.6617987221214,6.77762438420243e-06,0.000624550876765547,4.53740782270219
"Igfbp2",2.24735775067351,10.4602690178561,11.6454267625676,6.8426940849771e-06,0.000626106508775404,4.52742602967267
"Patj",-1.33483417526871,8.69895897888962,-11.5707362620418,7.14867980706766e-06,0.000643710201221659,4.48170054412747
"Ecm1",1.59758417895896,7.43771366181067,11.5631990528795,7.18041018903324e-06,0.000643710201221659,4.47706910018998
"Pld4",1.73244884037555,7.00600206702424,11.5624167466234,7.18371270508278e-06,0.000643710201221659,4.47658820977098
"Col20a1",1.25816501810727,6.39303874882606,11.5479299041335,7.24518144949723e-06,0.000644771524474777,4.46767686488775
"Nfatc2",-1.1905492845783,8.01596115093283,-11.5340196519979,7.30476551639886e-06,0.000645651825541295,4.45910918946656
"Nefl",-1.18139985252996,12.3037174126825,-11.4897740867498,7.49801650710062e-06,0.000653314420250385,4.43178526279824
"Thbs3",1.87208722547718,6.87167861187985,11.4855725355089,7.51666700604901e-06,0.000653314420250385,4.42918487795249
"P2ry6",2.73067378314858,6.04142771895749,11.479816207382,7.54230455149371e-06,0.000653314420250385,4.42562061327873
"Nckap1l",1.6870356230238,7.67122062613057,11.4219329077414,7.80569160050681e-06,0.000666275138296114,4.38967590364179
"Susd2",-1.20101887471206,8.41631421768678,-11.4176744605974,7.82547704557534e-06,0.000666275138296114,4.38702397994471
"Pbxip1",1.58314481897249,10.0721225120499,11.4132148298653,7.8462581993925e-06,0.000666275138296114,4.38424566671041
"Lynx1",-1.13028893236029,10.0979962129936,-11.4023710382752,7.89705004984234e-06,0.000666275138296114,4.37748535906217
"S100a6",2.08001182329701,10.983079714197,11.3522986170539,8.13647434999916e-06,0.000682046524061542,4.34618195686407
"Emp1",2.30958741914572,7.88057703850411,11.33164693279,8.23761041299718e-06,0.000686097898051746,4.33322951532344
"Csf2rb2",1.63398836349065,7.28219799967551,11.3045207471653,8.37262617663444e-06,0.000690787444328881,4.31617911390479
"Vwa1",1.04333924137035,8.56803673539005,11.2913149853105,8.43926220714476e-06,0.000690787444328881,4.30786316679221
"F3",2.14931517294841,8.53013495123114,11.2885257028699,8.45341365722251e-06,0.000690787444328881,4.30610540834391
"Gadd45g",1.65068492134171,7.39009267010469,11.2594903197327,8.60233349860966e-06,0.00069441532841064,4.28778106163798
"Klf6",1.27328216693576,8.581811036143,11.2590335138375,8.60470005957923e-06,0.00069441532841064,4.28749237913883
"Spon1",1.5041402563404,9.35553469669554,11.230869978632,8.75204162948254e-06,0.000701946153653498,4.26967076035299
"Cp",1.76805408969429,8.37931790579431,11.1599905271279,9.13568264109648e-06,0.000727726256266892,4.22461393815034
"Mt2",1.20974752735649,12.1917641313308,11.1510359230092,9.18549265202572e-06,0.000727726256266892,4.21890067374554
"Nfkbiz",1.66654383811471,6.9906921801835,11.1259274660719,9.32680818449937e-06,0.000734443749946668,4.20285561725069
"Hspb1",2.13105249274687,11.3089850805334,11.1039599547177,9.4524694091013e-06,0.000739855030315983,4.18878713817014
"Ucp2",1.60466127880422,9.03513933210042,11.0803754972988,9.58952078025601e-06,0.000744726509292229,4.17365125562163
"Clec7a",3.63446580369625,7.25145601620212,11.0657281207839,9.67577124641669e-06,0.000744726509292229,4.16423429297638
"Ddx60",1.15690252309396,3.56938550999949,11.0638893903729,9.6866605149224e-06,0.000744726509292229,4.16305124886879
"Syt2",-1.31833352669123,9.90740673312447,-10.9673219756726,1.02785579550677e-05,0.000785584138295263,4.10063468773624
"Fkbp1b",-1.32111392677193,8.79475183462961,-10.9382198660437,1.04648953203133e-05,0.000795148449689067,4.08171418903635
"Psmb8",1.54908619697935,6.10351305122676,10.8660698961443,1.09436007840774e-05,0.000823137027408297,4.03458408849295
"Flna",1.0374970127473,8.65652933175809,10.8598999801765,1.09856759629539e-05,0.000823137027408297,4.03053896438327
"Upp2",-1.03973801896656,5.91057289614422,-10.8544042272119,1.10233081481601e-05,0.000823137027408297,4.02693386579526
"Rai14",1.37936427009867,6.45549995479308,10.8406254976476,1.11183019139459e-05,0.000825486267245137,4.01788713933321
"Vcan",1.55482348450624,7.56599991098038,10.8149053516647,1.12981148994284e-05,0.000834070493683374,4.00096869759892
"Ckmt1",-1.32203209109571,9.9878634936826,-10.7110642540703,1.20583650097793e-05,0.000885165743344989,3.9322455064683
"Slc29a4",-1.13164332047901,7.1601592887445,-10.6171375017065,1.27962611725239e-05,0.000934055176486533,3.86950087588799
"Rasgrp2",-1.12238326758662,7.82298820688069,-10.6061057623493,1.2886236093064e-05,0.000935367964006594,3.862094789857
"Runx2",1.93529036559524,5.83318457162696,10.5826898002468,1.30796017954272e-05,0.000944129256266589,3.84634890937976
"Pqlc2",1.25591040283552,5.67061447082436,10.5385152208826,1.34534059227275e-05,0.000955380814009894,3.81654846077914
"Rab29",1.72943626246323,8.21056632475722,10.5353592330367,1.34805715408191e-05,0.000955380814009894,3.81441461235845
"Creg1",1.13557196363026,8.971335179369,10.5292328953939,1.35334824177016e-05,0.000955380814009894,3.81027059857774
"Pon3",2.01150410006009,5.34479988807085,10.5245333055592,1.35742304563637e-05,0.000955380814009894,3.80709003402508
"Dbndd1",-1.19036798771567,7.70002764290428,-10.5162599857392,1.36463028048443e-05,0.000955380814009894,3.80148739567965
"Olfm3",-1.46719018940521,7.92321576788031,-10.5127901321024,1.36766590784146e-05,0.000955380814009894,3.79913631761896
"Olfml3",2.0754262244382,8.6394070847826,10.4977199735905,1.38093919541968e-05,0.000959494276261382,3.78891615584472
"Dab2",1.02507957257114,8.38902980831997,10.477525918065,1.39895478658451e-05,0.000966841465004924,3.77519804067078
"Tgfb1",1.63447375039131,7.05701194789592,10.4643024996012,1.41089590160369e-05,0.000969934944419936,3.76620083140511
"Pvalb",-1.21755349564196,10.2890205682259,-10.4401129943225,1.43303964738581e-05,0.000979972849393888,3.74971283031871
"Flt3",-1.06046214583164,6.72713780691884,-10.4152879668908,1.45617532148481e-05,0.000988036150785495,3.73275190136148
"Rnf112",-1.12154622694898,8.77875442087132,-10.4101161341827,1.46104827680084e-05,0.000988036150785495,3.72921332639527
"Rnf208",-1.02924404370351,9.83937303346439,-10.403146961692,1.46764393982607e-05,0.000988036150785495,3.7244422329362
"Tnfrsf1a",1.1489754482743,9.03257485184684,10.3794202222892,1.49035317294656e-05,0.000996510222506269,3.70817497556172
"Tead4",1.01811038560947,5.06579946151561,10.3740268010772,1.49557064102765e-05,0.000996510222506269,3.70447202800859
"Rspo2",-1.15662146407407,7.07559226835533,-10.3622390092503,1.50704603420807e-05,0.000999033118493132,3.69637223150172
"Mki67",1.88327524619662,4.85292414714071,10.3532098778184,1.51590332853127e-05,0.00099980365216278,3.69016179585027
"Txnip",1.28385917838572,8.76277308397392,10.3348263222906,1.53411981455038e-05,0.00100670801769965,3.67750050051913
"Pnkd",-1.05239334413707,10.6278316410076,-10.3086658894681,1.56047143585579e-05,0.00101627015430894,3.65944436754459
"Lag3",1.67446472043165,6.82762026923114,10.3031140628607,1.56612953813661e-05,0.00101627015430894,3.65560659630815
"Pmaip1",1.84279442384169,6.13366257534439,10.2972251771811,1.57215655365272e-05,0.00101627015430894,3.65153358297833
"Ppp1r3c",0.934814086170457,10.3982866036199,10.2383665978652,1.63386070989664e-05,0.0010509283269152,3.61069691995729
"Dbi",0.93534848009401,11.8894492811677,10.2165790987565,1.65739329849241e-05,0.00106081335602522,3.59552151326217
"Csf1r",1.39977035278778,11.372542674885,10.1862940395547,1.69074419377708e-05,0.00107413431074704,3.57437412553104
"Ahnak",1.08558724441384,10.4748715110335,10.1827112149005,1.69473973449659e-05,0.00107413431074704,3.57186820810887
"Bcan",-0.960003799844218,9.17016748825107,-10.1653097404232,1.71429840476842e-05,0.00108125627054156,3.55968478014999
"Fmod",2.20270715471331,9.27662119724795,10.147647916241,1.73441140915639e-05,0.00108865736421106,3.54729800098324
"Papss2",1.63687498846349,7.61646824203851,10.1266752757602,1.75864251259074e-05,0.00109855971952363,3.53256159886794
"C3ar1",1.65152494877327,7.05971955877485,10.107490572004,1.7811439409692e-05,0.00110729202033554,3.51905512652221
"Mgst3",-0.996759827433079,9.50574085857092,-10.0918094256781,1.79977832678865e-05,0.00110861222155126,3.50799647846114
"Slc1a2",0.968167697762213,7.12221310104451,10.0913460451904,1.80033232315336e-05,0.00110861222155126,3.50766943640913
"Rhbdf1",1.250919886616,8.50706103271619,10.0743588675089,1.82077527406351e-05,0.00111434258475887,3.49567011571848
"Cadm3",-1.02045581083135,8.95683644432845,-10.0653929420742,1.83167103419253e-05,0.00111434258475887,3.48932878587521
"Ptk2b",1.08229530219551,7.00280457036773,10.062364805797,1.83536760669898e-05,0.00111434258475887,3.48718582198654
"Tagln2",1.14090756126488,8.75226560200797,10.0242052068734,1.88268167157107e-05,0.00113773833338226,3.46012647684913
"Slc22a4",2.01656645405839,6.36255017937353,10.0166226957154,1.89224677112341e-05,0.00113773833338226,3.45473760884301
"Klc2",-1.03675843457785,10.0227802713086,-10.0040246850435,1.90826062379868e-05,0.00113773833338226,3.44577539267285
"Cacng2",-1.169576419863,7.85996051473908,-10.0035026150691,1.90892755081454e-05,0.00113773833338226,3.44540375382791
"Efemp2",1.45015434504094,7.97813240508568,9.98842745549989,1.9282998277321e-05,0.00114355498892393,3.4346642022502
"Ifitm2",1.34034892820107,9.26063309767595,9.98225986830129,1.93628952176759e-05,0.00114355498892393,3.43026583413071
"Ppp1r14b",1.16828199384387,8.66169525496534,9.94560833854619,1.98454909798078e-05,0.00116675323212961,3.40407310203513
"Matn4",2.00785069890895,6.18482952057269,9.9284994888589,2.0075414968575e-05,0.00117225045872259,3.3918140802969
"Pdpn",1.69491885928256,9.02038349655187,9.92524902357786,2.01194375660077e-05,0.00117225045872259,3.38948268934075
"Apod",1.04149374605666,12.5974907374844,9.89640427057014,2.05149182074028e-05,0.00118995684048565,3.36876113660348
"Ampd3",1.31322043232213,8.66571425746674,9.87555303804384,2.08062819448537e-05,0.00120149342804215,3.35374528586402
"Hvcn1",1.59841265276071,6.80821927600911,9.86441216814183,2.09638759491281e-05,0.00120523734604876,3.34570961408802
"Dhcr7",-1.21123561356869,7.93846969423807,-9.85584191053631,2.10860265640728e-05,0.00120689118882793,3.33952205640908
"Il6st",1.00495587532432,9.4896570392882,9.84868223261663,2.11886900446863e-05,0.00120689118882793,3.33434889489965
"AU020206",2.50724981213262,7.65226573694693,9.84067207520878,2.13042195909996e-05,0.00120689118882793,3.32855689017452
"Tgfbr1",1.53853510173075,9.08809051078196,9.83653314551769,2.13641940606806e-05,0.00120689118882793,3.32556230608319
"Nid2",1.97845237029189,5.90927161693947,9.81362887236371,2.16995581901859e-05,0.00121597785930636,3.30896851775381
"Glipr2",1.83333639487759,6.69024904243518,9.81277203068254,2.17122191456226e-05,0.00121597785930636,3.30834701965397
"Slc12a4",1.01749870486944,7.16273164285429,9.77489104464349,2.22804030608554e-05,0.0012393813114029,3.28081782043841
"Igf1",3.03131887815518,6.75528477920057,9.77223407446433,2.23208825420055e-05,0.0012393813114029,3.27888304349582
