,logFC,AveExpr,t,P.Value,adj.P.Val,B
Vim,2.258940014,11.61641002,18.35229779,2.96E-07,0.000121496,7.669698801
Slc14a1,2.176883672,8.499211745,18.32204356,2.99E-07,0.000121496,7.658819891
Socs3,4.186568838,7.334065607,18.20381026,3.13E-07,0.000123264,7.616081743
Mpeg1,3.965824605,9.006232159,18.01774285,3.36E-07,0.000128537,7.548094787
Pros1,1.973866131,8.706818871,17.83369975,3.61E-07,0.00013138,7.479956682
Bcl3,4.044432271,6.689167009,17.81485082,3.64E-07,0.00013138,7.472927599
Ctsh,2.725083522,8.58607478,17.64312133,3.89E-07,0.000136767,7.408447741
Gusb,2.676951746,7.495955225,17.47212352,4.17E-07,0.000142527,7.343446818
Rnase4,1.570598847,8.694754001,17.18255963,4.68E-07,0.000155225,7.231525584
Lgals3bp,2.535976436,8.747500211,17.09796889,4.85E-07,0.000155225,7.198382546
Cd53,2.847691076,7.828810114,17.07230367,4.90E-07,0.000155225,7.188286251
Chl1,2.475750634,6.842737512,16.90317117,5.25E-07,0.000162409,7.121275529
Sh3bgr,-1.732076915,7.995191842,-16.74885496,5.60E-07,0.000168744,7.059404121
Cd52,3.300808442,7.663356748,16.65554395,5.82E-07,0.000168744,7.021648758
Osmr,3.096364063,8.236859487,16.64470038,5.84E-07,0.000168744,7.017244316
Ccl6,2.191504646,6.727244259,16.5098542,6.18E-07,0.000174687,6.962175417
Plscr2,2.625895212,5.618120791,16.45084046,6.34E-07,0.000175282,6.937900958
Mylk,2.331198204,8.70711931,16.37790327,6.54E-07,0.00017569,6.907751314
Itgb2,2.873436837,9.996576183,16.32138511,6.70E-07,0.00017569,6.88427546
Itih3,-1.561033694,9.980433173,-16.29964043,6.76E-07,0.00017569,6.875216922
Grn,2.149058921,11.08842501,16.21931305,7.00E-07,0.000176526,6.841625309
Tgfbr2,1.509739784,9.065518784,16.16886712,7.15E-07,0.000176526,6.820425813
Ctsd,1.617300799,11.73380478,16.11463596,7.32E-07,0.000176526,6.797545676
Tlr2,1.944090065,6.825426145,16.10585704,7.35E-07,0.000176526,6.793833045
Tgm1,1.582116136,6.061938104,16.0650692,7.48E-07,0.000176526,6.776551482
Abca1,2.499392734,10.13037864,16.02501681,7.61E-07,0.000176526,6.759529658
Ctsl,1.519136491,10.92650286,15.91684171,7.97E-07,0.000181782,6.713297806
Ms4a6d,2.878357197,6.793043271,15.82114146,8.32E-07,0.000186287,6.672079943
Ctsz,2.379638923,10.13186169,15.44141316,9.84E-07,0.000214975,6.505530254
Inpp5d,1.704347084,6.703156285,15.41199482,9.97E-07,0.000214975,6.492423415
Igsf6,3.844984751,4.30902424,15.37259666,1.02E-06,0.000214975,6.474823535
Cyba,3.052450301,8.369687847,15.34443658,1.03E-06,0.000214975,6.462211026
Capg,2.609723046,8.009663794,15.30784596,1.05E-06,0.000214975,6.445781477
Hk2,1.547923286,6.710478253,15.24929756,1.07E-06,0.000214975,6.419395552
Itgax,4.467222261,7.908962919,15.23843672,1.08E-06,0.000214975,6.414487714
Pycard,2.11838135,6.81229455,15.21164187,1.09E-06,0.000214975,6.402361839
Prss23,2.465440389,8.199518404,15.11959465,1.14E-06,0.000218898,6.360513195
Cd34,2.299598397,7.540544566,15.08322026,1.16E-06,0.000218898,6.343892869
Nupr1,3.774821511,9.082007844,15.07491438,1.16E-06,0.000218898,6.34009109
Tnc,2.637576458,6.669753719,14.9301543,1.24E-06,0.000230676,6.273432894
Crlf1,1.573795817,6.457635341,14.86748628,1.28E-06,0.000234144,6.244340258
Fcer1g,3.18051189,8.433017436,14.76122259,1.34E-06,0.000241449,6.194679639
C1ra,2.043706,5.840266989,14.73705888,1.36E-06,0.000241449,6.183328858
Anxa3,2.684399428,10.05688567,14.69413698,1.39E-06,0.000241449,6.163112922
Ggta1,2.313456906,7.593661141,14.684777,1.39E-06,0.000241449,6.158695299
Hmox1,2.058952741,7.735226742,14.62629899,1.43E-06,0.000244937,6.131021107
Cmtm3,1.829362779,7.088747422,14.52376257,1.50E-06,0.000253801,6.082185115
Steap4,2.677551049,5.35555174,14.44417285,1.56E-06,0.000260242,6.044002039
Cd44,2.959234331,8.656977342,14.36376566,1.62E-06,0.000267048,6.005179181
Parp3,1.865662211,6.907405639,14.30833041,1.67E-06,0.000270846,5.978267309
Tcim,1.614363131,6.417640692,14.21601145,1.74E-06,0.000276982,5.933182525
Cebpb,1.859749134,8.350695014,14.21103703,1.75E-06,0.000276982,5.930743684
Ms4a6b,1.863405504,6.464258642,14.16078101,1.79E-06,0.000280417,5.906049342
S100a4,3.964881636,9.042661166,14.07862614,1.86E-06,0.000288427,5.865464025
Tnfrsf12a,2.866176137,8.515847352,13.98220744,1.96E-06,0.000296644,5.817485922
Tspo,1.70174543,7.957433494,13.93920331,2.00E-06,0.000298262,5.795965316
Ctla2b,2.044429182,7.828890728,13.86740807,2.07E-06,0.000303995,5.759868055
Ptprc,2.674568474,7.352287226,13.77507175,2.17E-06,0.000312838,5.713130323
Tmem176b,1.534701524,10.31969292,13.69339055,2.26E-06,0.000320066,5.671489556
Hexb,2.207200854,10.83075297,13.68570593,2.27E-06,0.000320066,5.667557544
Crym,3.44941808,6.36671336,13.63874484,2.32E-06,0.000324206,5.643474614
Matn2,1.787947291,7.873938158,13.61719778,2.35E-06,0.000324267,5.632393422
Sprr1a,2.071653871,7.7679495,13.46340341,2.54E-06,0.00033293,5.552723688
Ccnd1,1.742490477,9.524548738,13.44826134,2.56E-06,0.00033293,5.54482455
Slc43a3,3.307400601,6.087248374,13.44607454,2.56E-06,0.00033293,5.543682943
Kcne1l,2.344683981,7.228072797,13.40447414,2.61E-06,0.000336317,5.521926062
Ch25h,2.633590225,6.855809928,13.30076504,2.76E-06,0.000350877,5.467356638
Pdlim4,2.386367312,7.859132674,13.26545267,2.81E-06,0.000350877,5.448667779
Fxyd1,1.603559396,10.71056082,13.09712031,3.07E-06,0.000379392,5.358813
Hbegf,2.986298291,8.306953594,13.00043578,3.23E-06,0.000389988,5.306623617
Plat,2.044364228,9.699331254,12.9912111,3.24E-06,0.000389988,5.30162186
Cd84,1.796284696,7.184194953,12.93012058,3.35E-06,0.000399108,5.26839865
Naglu,1.578318289,7.240206932,12.91180914,3.38E-06,0.000399342,5.258406593
Tent5c,2.081869547,7.144257633,12.8727102,3.45E-06,0.000401541,5.237019137
Sgk1,2.995213276,9.98963133,12.86761081,3.46E-06,0.000401541,5.234224473
Il1r1,2.728013408,5.870297255,12.76094471,3.66E-06,0.000417657,5.175487428
Tm4sf1,2.222969493,9.0825884,12.56874999,4.07E-06,0.000447686,5.068286885
Cxcr4,1.989962305,6.395805358,12.54990239,4.11E-06,0.000448506,5.057678339
Lin7b,-1.851223794,7.460457375,-12.46256237,4.31E-06,0.000466533,5.008291653
Tgfbi,1.942374121,9.035024054,12.37539542,4.52E-06,0.000485423,4.958628106
Tubb6,3.100902519,6.048126265,12.30914071,4.69E-06,0.000494208,4.920626266
Mafb,2.003548365,6.918340909,12.29880055,4.72E-06,0.000494208,4.91467558
Plek,2.632167383,7.892597355,12.07646122,5.34E-06,0.000546536,4.785406195
Trim30a,1.539912427,6.823247268,12.0318278,5.48E-06,0.000556136,4.759149477
Mdfic,2.5026526,8.216722145,11.97501937,5.66E-06,0.000558813,4.72558007
Thbs2,2.795423917,8.673269127,11.97236539,5.67E-06,0.000558813,4.724007632
Nek6,1.694435406,8.111402215,11.94394358,5.76E-06,0.00056266,4.707144954
Slc15a3,3.084439433,5.893586371,11.85764653,6.05E-06,0.000582029,4.655682782
B2m,1.688908169,11.14510509,11.82589412,6.16E-06,0.000582029,4.63664774
Eif4ebp1,1.626427132,7.956364119,11.82524755,6.17E-06,0.000582029,4.63625957
Ccl11,2.591384556,5.447623975,11.82054683,6.18E-06,0.000582029,4.633436812
Rbp1,1.888796193,8.735837382,11.6838848,6.69E-06,0.000623633,4.550850144
Ctsc,2.171553138,8.126199054,11.66179872,6.78E-06,0.000624551,4.537407823
Igfbp2,2.247357751,10.46026902,11.64542676,6.84E-06,0.000626107,4.52742603
Ecm1,1.597584179,7.437713662,11.56319905,7.18E-06,0.00064371,4.4770691
Pld4,1.73244884,7.006002067,11.56241675,7.18E-06,0.00064371,4.47658821
Thbs3,1.872087225,6.871678612,11.48557254,7.52E-06,0.000653314,4.429184878
P2ry6,2.730673783,6.041427719,11.47981621,7.54E-06,0.000653314,4.425620613
Nckap1l,1.687035623,7.671220626,11.42193291,7.81E-06,0.000666275,4.389675904
Pbxip1,1.583144819,10.07212251,11.41321483,7.85E-06,0.000666275,4.384245667
S100a6,2.080011823,10.98307971,11.35229862,8.14E-06,0.000682047,4.346181957
Emp1,2.309587419,7.880577039,11.33164693,8.24E-06,0.000686098,4.333229515
Csf2rb2,1.633988363,7.282198,11.30452075,8.37E-06,0.000690787,4.316179114
F3,2.149315173,8.530134951,11.2885257,8.45E-06,0.000690787,4.306105408
Gadd45g,1.650684921,7.39009267,11.25949032,8.60E-06,0.000694415,4.287781062
Spon1,1.504140256,9.355534697,11.23086998,8.75E-06,0.000701946,4.26967076
Cp,1.76805409,8.379317906,11.15999053,9.14E-06,0.000727726,4.224613938
Nfkbiz,1.666543838,6.99069218,11.12592747,9.33E-06,0.000734444,4.202855617
Hspb1,2.131052493,11.30898508,11.10395995,9.45E-06,0.000739855,4.188787138
Ucp2,1.604661279,9.035139332,11.0803755,9.59E-06,0.000744727,4.173651256
Clec7a,3.634465804,7.251456016,11.06572812,9.68E-06,0.000744727,4.164234293
Psmb8,1.549086197,6.103513051,10.8660699,1.09E-05,0.000823137,4.034584088
Vcan,1.554823485,7.565999911,10.81490535,1.13E-05,0.00083407,4.000968698
Runx2,1.935290366,5.833184572,10.5826898,1.31E-05,0.000944129,3.846348909
Rab29,1.729436262,8.210566325,10.53535923,1.35E-05,0.000955381,3.814414612
Pon3,2.0115041,5.344799888,10.52453331,1.36E-05,0.000955381,3.807090034
Olfml3,2.075426224,8.639407085,10.49771997,1.38E-05,0.000959494,3.788916156
Tgfb1,1.63447375,7.057011948,10.4643025,1.41E-05,0.000969935,3.766200831
Mki67,1.883275246,4.852924147,10.35320988,1.52E-05,0.000999804,3.690161796
Lag3,1.67446472,6.827620269,10.30311406,1.57E-05,0.00101627,3.655606596
Pmaip1,1.842794424,6.133662575,10.29722518,1.57E-05,0.00101627,3.651533583
Fmod,2.202707155,9.276621197,10.14764792,1.73E-05,0.001088657,3.547298001
Papss2,1.636874988,7.616468242,10.12667528,1.76E-05,0.00109856,3.532561599
C3ar1,1.651524949,7.059719559,10.10749057,1.78E-05,0.001107292,3.519055127
Slc22a4,2.016566454,6.362550179,10.0166227,1.89E-05,0.001137738,3.454737609
Matn4,2.007850699,6.184829521,9.928499489,2.01E-05,0.00117225,3.39181408
Pdpn,1.694918859,9.020383497,9.925249024,2.01E-05,0.00117225,3.389482689
Hvcn1,1.598412653,6.808219276,9.864412168,2.10E-05,0.001205237,3.345709614
AU020206,2.507249812,7.652265737,9.840672075,2.13E-05,0.001206891,3.32855689
Tgfbr1,1.538535102,9.088090511,9.836533146,2.14E-05,0.001206891,3.325562306
Nid2,1.97845237,5.909271617,9.813628872,2.17E-05,0.001215978,3.308968518
Glipr2,1.833336395,6.690249042,9.812772031,2.17E-05,0.001215978,3.30834702
Igf1,3.031318878,6.755284779,9.772234074,2.23E-05,0.001239381,3.278883043
Ezr,2.339117986,8.129505231,9.744414237,2.27E-05,0.001250332,3.258594286
Arpc1b,2.178435642,8.504848508,9.74405596,2.28E-05,0.001250332,3.258332632
Gpr65,2.314796193,5.383110744,9.716474748,2.32E-05,0.001260982,3.238161776
Fyb,2.27053984,5.813659658,9.617790342,2.48E-05,0.001316448,3.165535893
C3,2.604447564,9.997071775,9.567463336,2.57E-05,0.001345697,3.128221612
Irf8,2.22305741,7.091393733,9.562837762,2.58E-05,0.001345697,3.124782593
Col5a3,1.513458313,8.397670252,9.244987117,3.23E-05,0.001555198,2.884582862
Aif1,2.443961975,6.65444968,9.244280045,3.23E-05,0.001555198,2.884039848
Prdx6,2.057384919,11.20124933,9.23077089,3.26E-05,0.001558089,2.873657611
Rhoj,3.171187674,7.726031898,9.189798958,3.36E-05,0.001592817,2.842081551
Col5a2,1.55566666,7.835557666,9.153555269,3.45E-05,0.001613689,2.814038874
Mmp2,2.062837717,7.85819515,9.149617902,3.46E-05,0.001613689,2.810986155
Cyp2d22,1.516659095,9.150723325,9.144605117,3.47E-05,0.001613689,2.807097859
Serping1,1.731072772,9.866216495,9.1164506,3.54E-05,0.001620457,2.785221875
Sgpl1,2.011454482,7.578227985,9.096577191,3.59E-05,0.001638253,2.769742153
Ccnb2,1.700408749,4.755618269,9.030700643,3.77E-05,0.001700989,2.718202783
Susd6,1.548046929,7.61812193,8.959059235,3.97E-05,0.001755227,2.66175391
Dhcr24,-1.680346987,9.800141228,-8.90747578,4.13E-05,0.001799969,2.620849234
Vasn,1.611163239,7.808376806,8.892713978,4.17E-05,0.001813676,2.609103028
Lpl,2.834769858,7.280391083,8.833823424,4.36E-05,0.001850812,2.562062823
Fcrls,3.743128857,7.831422662,8.791957276,4.50E-05,0.001868235,2.528445092
Tesc,-1.842010078,8.482915789,-8.656973533,4.98E-05,0.001979056,2.419046159
Oaf,1.637687841,7.811833669,8.584274014,5.26E-05,0.002035639,2.359479058
Ankrd1,-1.655219251,4.154999059,-8.570747234,5.32E-05,0.00204915,2.348345174
Cyp4f14,1.526343832,5.115111347,8.567859448,5.33E-05,0.00204915,2.345966175
Tfcp2l1,1.643123936,5.511417956,8.501827392,5.61E-05,0.00210586,2.291368851
Sat1,1.700295965,9.961084041,8.457927809,5.80E-05,0.002150129,2.254858857
Cd48,2.478592483,5.787888063,8.399233721,6.07E-05,0.002209677,2.205777182
Fas,2.029398764,5.098044454,8.331991943,6.40E-05,0.002268284,2.149168019
Emp3,1.528338631,8.238656961,8.327168182,6.42E-05,0.002268284,2.14509132
Slc11a1,1.880661862,7.352533614,8.306190956,6.53E-05,0.002292887,2.127338305
Pla2g15,1.505009759,7.395235611,8.291814321,6.60E-05,0.002303934,2.115148253
Rab32,2.097147144,5.560379574,8.263408708,6.75E-05,0.002334545,2.091007476
Axl,2.019031326,8.615317834,8.227920881,6.95E-05,0.002350427,2.060743907
Junb,1.990312851,7.478119003,8.080155708,7.81E-05,0.002544453,1.933476514
Ccl3,3.307922576,9.621982708,8.059960461,7.94E-05,0.002560457,1.915923762
Gadd45a,2.347003155,7.185811411,8.053003913,7.99E-05,0.002568471,1.909868524
Mertk,1.773017353,7.800735158,8.044425002,8.04E-05,0.002573556,1.902394805
Ckap2,1.556003463,5.23442099,8.021127768,8.19E-05,0.002600975,1.882063598
Spg21,1.872005012,6.952765577,7.905034645,9.01E-05,0.00274227,1.779975744
Lox,1.827563463,6.997057606,7.887681192,9.13E-05,0.00274227,1.764603954
Casp12,2.021084743,7.403570201,7.879213996,9.20E-05,0.00274227,1.757093024
Tspan4,2.320609274,8.235554255,7.64201829,0.000112015,0.003070498,1.543809343
Fermt3,1.75639716,5.492760731,7.629283614,0.000113222,0.003090542,1.532199144
Ifi30,1.914615093,8.303175171,7.607524592,0.000115319,0.003134593,1.512323328
Fabp4,2.040375503,4.973471471,7.432960696,0.000133811,0.003444274,1.351106914
Btbd17,-1.730763156,5.717889876,-7.432456834,0.000133869,0.003444274,1.350636998
Flnc,1.961946156,8.301133313,7.415396317,0.000135849,0.003465287,1.334710148
Lbp,1.734607714,7.321478682,7.274288245,0.000153555,0.003701551,1.201797587
Cd109,3.4641691,5.572840566,7.196858,0.000164364,0.003834077,1.127957566
Ly86,1.896196846,9.244533217,7.186476269,0.000165877,0.003848648,1.118007744
Il17ra,1.568589766,6.912209706,7.141740861,0.00017258,0.003927016,1.074998722
Wif1,3.243190855,4.390348284,7.10542098,0.000178245,0.004006819,1.039918808
Ccl12,4.194525178,4.705738427,7.025663867,0.000191435,0.004190255,0.962371863
Fli1,1.52629649,5.845489341,6.985271172,0.000198531,0.004235661,0.922827456
Tlr1,2.159967312,5.31437594,6.967469502,0.000201752,0.004279213,0.905341359
Cd14,2.501988018,7.892370303,6.959529023,0.000203207,0.004279213,0.8975301
Xdh,1.914196369,6.090650883,6.893003202,0.000215875,0.004438084,0.831805854
Mmp12,3.14034256,4.465364378,6.8906445,0.000216341,0.004440621,0.829466317
Myl4,-1.656788699,6.473533771,-6.843894147,0.000225796,0.004541437,0.782964239
Actl11,1.586080896,4.425415083,6.827125338,0.0002293,0.00454886,0.766223227
Soat1,1.572473218,8.078925018,6.826046732,0.000229527,0.00454886,0.765145299
Slc44a2,1.53457259,9.301588799,6.792382265,0.000236756,0.004639766,0.731434289
Tgm2,1.556016726,8.295360393,6.789152516,0.000237462,0.004646609,0.728193166
Cd37,2.427579323,5.457594016,6.747042384,0.000246897,0.004689969,0.685823592
Sox4,1.584495528,8.754264077,6.740263553,0.000248455,0.004712671,0.67898365
Ccn1,3.071886144,10.19435251,6.625498608,0.000276575,0.005068468,0.562362884
Gm1549,1.538294924,5.524357726,6.489923297,0.000314494,0.005426587,0.42257039
Irs4,-1.599604195,8.213735107,-6.484180064,0.000316224,0.005449208,0.416599451
Igfbp3,1.903952534,8.224749863,6.440961343,0.000329593,0.005590601,0.371538099
Gadd45b,1.576401984,7.837035298,6.323541233,0.000369224,0.005966819,0.247951324
Slc39a14,1.653878369,8.863700779,6.2976279,0.000378672,0.006057484,0.220446436
Ccn5,1.931099657,7.918761182,6.263986843,0.000391343,0.006128588,0.184613706
Fcgr1,1.69435936,7.455391366,6.148091996,0.00043877,0.006573488,0.060073595
Apln,-1.523810555,8.026011787,-6.144530065,0.000440326,0.006573488,0.05621888
Myoc,-1.622794902,8.164675641,-6.143764882,0.000440661,0.006573488,0.055390587
Rrm2,1.935924625,6.14780022,6.115948386,0.000453038,0.006674284,0.025228953
Sult1c1,-1.596205008,5.360068473,-6.094494307,0.000462851,0.006805033,0.001898211
Svs6,-1.891660454,0.850452279,-6.090791066,0.000464568,0.006805033,-0.002134967
Cx3cr1,1.580657851,6.899967138,6.048390606,0.00048475,0.006944165,-0.048439381
Plin2,1.525313202,9.174303145,6.013126177,0.000502283,0.007070602,-0.087128379
Folh1,1.994772658,5.694964662,6.001048983,0.00050845,0.007128206,-0.100415645
Zfp81,1.518188434,4.090249445,5.975925839,0.00052155,0.007201387,-0.128117075
Sdc4,2.477627864,8.216404251,5.964251483,0.000527766,0.007231736,-0.141017659
Serpinb1a,-2.039959753,7.695790382,-5.847722484,0.000594554,0.00774829,-0.270771665
Lcn2,5.066482447,7.404661222,5.832527514,0.000603938,0.007791202,-0.287823974
Apoc1,1.775235569,7.298906114,5.752076359,0.00065646,0.008272923,-0.378624428
Zfp36l2,1.548043367,9.133070979,5.743238447,0.000662534,0.008293162,-0.388652353
Cst7,14.55995542,2.168246673,5.563615747,0.00080062,0.009273825,-0.594764193
Postn,2.207585374,6.316952793,5.55897849,0.000804586,0.00930553,-0.600143897
H2-D1,2.946090464,8.950266372,5.315651373,0.001046889,0.010536194,-0.886633143
Tnni1,1.606000246,5.989195298,5.300007646,0.001065043,0.010636513,-0.905336718
Hoxb13,-1.665937316,4.033411811,-5.267869405,0.001103446,0.01086142,-0.943870106
Lum,1.67684489,7.662548341,5.239724677,0.001138343,0.011074053,-0.977736075
Cdkn1a,2.136082624,9.122768919,5.092410294,0.001342187,0.012229333,-1.156847224
Gpr34,1.572298245,6.304178236,5.085199729,0.001353156,0.012251951,-1.165694319
Hoxd13,-1.884726881,6.742240936,-4.957904382,0.001564115,0.013326257,-1.323121593
Robo3,-1.753033887,6.35107754,-4.89161767,0.001688201,0.013856471,-1.406032648
Ms4a7,2.010283255,6.638054216,4.884148549,0.001702852,0.013912906,-1.415415219
Ifit1,1.613631255,6.342067668,4.846845674,0.001778162,0.014235154,-1.462396594
Klf15,1.652842965,7.274695378,4.822959262,0.001828315,0.014520356,-1.492587553
Rag2,-1.96262824,4.023603742,-4.818846526,0.001837108,0.01458127,-1.49779424
Adamts1,1.854789329,8.347469243,4.80549642,0.001865971,0.014693673,-1.514712452
Pter,-1.521983029,5.979479193,-4.688830744,0.002140638,0.015947996,-1.663673526
Rin2,2.010034916,6.747513752,4.649208308,0.002243842,0.016323759,-1.714719619
Rxfp2,-1.737453813,6.781522793,-4.624363949,0.002311346,0.016573573,-1.746844804
Pkp1,-1.615613471,7.345197946,-4.544306796,0.002544554,0.01768935,-1.850981452
D12Ertd123e,-1.556269886,7.08729394,-4.536195583,0.002569592,0.017815748,-1.861584973
Fcer1a,-1.738355776,6.836308076,-4.506149098,0.002664731,0.018146417,-1.900948071
Krt15,6.784847122,-0.289106871,4.456108928,0.002831896,0.018782454,-1.9667989
Plin4,3.490318332,8.603032683,4.336922309,0.003278413,0.020624334,-2.125122435
Map3k8,1.5811697,4.374456848,4.283232197,0.003504351,0.021416763,-2.19712042
Gfra1,1.933795273,5.401548677,4.275388587,0.003538765,0.021542463,-2.207673733
Dkk2,1.735079533,2.94503864,4.161555406,0.004082218,0.023489929,-2.361834234
Myh4,-2.280362221,5.091060633,-4.036659339,0.004785667,0.025723859,-2.533112261
Ifi204,3.573639114,2.362382285,3.941438853,0.005410872,0.027931448,-2.665169828
Prkca,-1.667746196,7.752282651,-3.835769507,0.00621062,0.030416355,-2.813180052
Naa11,-1.57894063,4.3360136,-3.834863504,0.00621801,0.030429432,-2.814455621
Phxr2,-2.079581699,7.313450811,-3.824420269,0.006303882,0.03072256,-2.82916667
Hcar2,1.833464509,5.293565104,3.818463931,0.006353437,0.030862405,-2.837563702
Lcorl,1.568544514,5.127363234,3.817195986,0.00636404,0.030899839,-2.839351816
Rfx2,2.020482396,1.797379522,3.79611885,0.006543143,0.031423541,-2.869107103
Slc47a1,-1.769359598,6.189746234,-3.577236945,0.008762904,0.038028195,-3.181506185
Casp4,1.640933955,6.109572492,3.565451752,0.008903591,0.038471684,-3.198496432
Tnfsf11,1.815059324,4.478149715,3.553753857,0.009045649,0.038811199,-3.215377339
AA517562,-1.63889373,2.206939479,-3.547648054,0.009120766,0.039046497,-3.224194953
Gdnf,4.18151704,1.48049435,3.496186899,0.009781266,0.04085117,-3.298686775
Calcoco2,1.69832413,2.998715828,3.470067451,0.010136067,0.041788386,-3.336613248
Scn10a,-1.612312082,5.619718243,-3.314761552,0.012552832,0.048125685,-3.563676358
Spertl,-1.610960639,4.776435597,-3.289321999,0.013004467,0.04921848,-3.601110044
Lrg1,1.806587525,6.62893996,3.276489593,0.013238855,0.049786524,-3.620016822
Tfec,1.687924655,2.384568634,3.178392958,0.015186943,0.054099827,-3.765059994
Ctla2a,1.557542733,8.31770694,3.168584945,0.015397903,0.054590029,-3.779609339
Sphk1,1.525825566,7.312354552,3.030130591,0.018732729,0.062344863,-3.985817383
Tnnc2,-1.564015349,5.201386775,-2.870776238,0.023541095,0.07260134,-4.224732068
Exosc9,2.514643032,5.434202973,2.760894747,0.027602344,0.081047967,-4.390152726
Mdm1,1.607490223,4.573639858,2.759857867,0.027643988,0.081060334,-4.391715442
Scn11a,-1.789947943,6.62818437,-2.659081682,0.032021605,0.090008131,-4.543685077
Tdgf1,2.024180269,5.090297933,2.621605326,0.033828526,0.093530143,-4.600218037
Kirrel,-5.762608483,-2.032938292,-2.483466848,0.041453105,0.106759206,-4.80843908
Esm1,1.699490479,2.666143299,2.429166899,0.044916272,0.113538193,-4.890120589
