"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tulp2",-8.31661610370643,-1.85032239741977,-14.1172446670885,6.15964263046233e-06,0.080032236697597,0.969977820734749
"Impg1",-0.812140648391762,4.86604958675382,-11.5617110473213,2.03491641239092e-05,0.132198344730976,0.706654376037005
"Wnt9b",0.746138684758912,4.58847298895574,10.1236986715127,4.46134486075007e-05,0.193220845919086,0.485473798414603
"Insm2",-1.04857789418169,4.02412502351374,-8.74042166044575,0.000105026125455971,0.341151112012358,0.193654710282952
"Uts2r",-1.19238765634611,3.50437094960839,-7.88973487928784,0.00018895188181661,0.378321606674393,-0.0398953957485073
"Vmn1r51",2.31020878730665,2.42729498177093,7.72884830191095,0.00021242110304737,0.378321606674393,-0.0898605208735326
"Padi4",0.617526444297366,4.25461514656611,7.37562937461485,0.00027669489600063,0.378321606674393,-0.206929802469166
"Spen",0.649529773038352,6.86605219328468,7.33548152119685,0.000285322459357769,0.378321606674393,-0.220912981220851
"Ptpn4",-0.651318945343645,3.49928298850567,-7.26505568008828,0.000301212262231592,0.378321606674393,-0.245790772438499
"Rag2",1.41202720911669,3.20030178233798,7.24545469670193,0.000305813461870579,0.378321606674393,-0.252794881790162
"Sod1",0.505977314982415,11.6094711352046,7.1859181075251,0.000320290746818927,0.378321606674393,-0.274286371221169
"Ret",-0.453983864693138,7.54913306914504,-6.59343751673638,0.000516560703076077,0.469712120150436,-0.507167947845943
"Nat3",0.632910432727456,4.70106233950134,6.54116827889045,0.000539678457928519,0.469712120150436,-0.529487912187804
"Tnfsf14",1.70117203709622,3.97449316908241,6.49251974773455,0.000562261802635688,0.469712120150436,-0.550537890531452
"Slc25a24",-1.21910926537821,3.08323365990539,-6.46421992801002,0.000575894639671127,0.469712120150436,-0.562907074093007
"Cyp2c50",-0.922655319343106,3.10929841896041,-6.39184550345681,0.000612509887493904,0.469712120150436,-0.594961028359367
"Serpina12",-0.785510402466384,6.27005570580853,-6.38792139248329,0.000614569848576727,0.469712120150436,-0.596716443903679
"Sugt1",-0.344613144441169,8.23738161248698,-6.04045489491182,0.000832699240992632,0.507668531372184,-0.759565598762721
"Cpa3",-0.527345332748923,5.04942573377511,-6.01415812276703,0.000852517202027208,0.507668531372184,-0.772508429837955
"Chrna5",-0.898448292320607,3.99159313163472,-5.84316310194784,0.000995288066513183,0.507668531372184,-0.858899907394004
"Lin28a",0.83720297168619,3.09329788898685,5.82624680892275,0.0010108341550657,0.507668531372184,-0.867660801467008
"Tcf23",6.04262808074689,-1.10838401121015,5.80982076633586,0.00102619445990808,0.507668531372184,-0.876205405783259
"Kcnip4",-0.741104322004254,7.27367377935202,-5.582985406632,0.00126789778071168,0.507668531372184,-0.998080561634582
"Mmp2",0.493503815543917,8.48147528478158,5.5658196009128,0.00128867628923427,0.507668531372184,-1.00760472209961
"Sval1",-0.669139847547296,4.0923151809772,-5.44625117790442,0.00144461029349234,0.507668531372184,-1.07515874114962
"Prss28",0.511979859276819,4.78525577795172,5.39513856307858,0.00151771541413426,0.507668531372184,-1.1046944412551
"Akr1b7",-0.436524226899734,6.22282645957999,-5.33912470394248,0.00160268805671154,0.507668531372184,-1.13752365572013
"Smim19",-0.348370170986293,8.27872288457369,-5.32396128798854,0.00162660895412406,0.507668531372184,-1.14649461709987
"Ifit2",-0.341887435325281,6.70251441183725,-5.31999770071758,0.00163292816054969,0.507668531372184,-1.14884547410331
